event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.007096,1786438440741,5,Rz,0.000000,0.000000,0.003930,0.003930,,,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,335.910828,-66.845131,179.611237,89.999878,49.999992,89.999985,0.027559,0.008232,0.020210,0.003930,-0.013158,-0.000000,
command,0.000190,,,Rz,5.000000,25.000000,,,,9.886,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,,,,,,,,,,,,,"0,{1389},RelMovLTool(0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,a=30,v=23,cp=0);"
feedback,0.016481,1786438440750,7,Rz,5.000000,25.000000,0.007838,-4.992162,,,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,335.910706,-66.844780,179.610733,90.000084,50.000031,90.000252,-0.098409,0.099064,-0.051221,0.007837,0.019738,0.048065,
feedback,0.023302,1786438440758,7,Rz,5.000000,25.000000,-0.002959,-5.002959,,,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,335.910736,-66.844856,179.611130,90.000000,50.000015,90.000137,-0.032341,0.076613,-0.129049,-0.002959,0.032896,0.020599,
feedback,0.031428,1786438440767,7,Rz,5.000000,25.000000,0.021593,-4.978407,,,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,335.910583,-66.845200,179.611267,89.999916,49.999973,90.000023,0.026572,-0.008835,0.118944,0.021593,-0.026317,0.006866,
feedback,0.039622,1786438440775,7,Rz,5.000000,25.000000,0.005895,-4.994105,,,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,335.911163,-66.844963,179.611084,89.999916,50.000000,89.999992,0.193202,0.030390,0.019777,0.005895,-0.019738,-0.000000,
feedback,0.047845,1786438440779,7,Rz,5.000000,25.000000,-0.003930,-5.003930,,,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,335.910889,-66.845169,179.610962,90.000000,50.000015,89.999969,-0.064105,-0.050786,-0.030663,-0.003930,0.013158,-0.020599,
feedback,0.056214,1786438440788,7,Rz,5.000000,25.000000,0.017663,-4.982337,,,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,335.910980,-66.844887,179.611389,89.999878,49.999992,90.000046,0.015034,0.052900,0.098734,0.017663,-0.013158,0.013733,
feedback,0.064363,1786438440796,7,Rz,5.000000,25.000000,-0.003930,-5.003930,,,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,335.910522,-66.845024,179.610931,90.000038,50.000050,90.000168,-0.057260,-0.038195,-0.056838,-0.003930,0.013158,-0.013733,
feedback,0.072453,1786438440805,7,Rz,5.000000,25.000000,0.001965,-4.998035,,,335.911011,-66.844925,179.611038,89.999916,50.000000,90.000046,335.910370,-66.845154,179.610901,90.000038,49.999996,90.000114,0.057171,0.017076,-0.005617,0.001965,-0.006579,0.000000,
