event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.006812,1786354419440,5,Ry,0.000000,0.000000,-0.020599,-0.020599,,,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,359.999725,-134.999191,479.999634,179.999466,-25.000050,-179.999695,-0.041888,0.031638,0.094863,0.021571,-0.020599,-0.002483,
command,0.000012,,,Ry,-50.000000,-170.000000,,,,11.439,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,,,,,,,,,,,,,"0,{1312},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-170.000000,0.000000,a=30,v=84,cp=100);"
feedback,0.015174,1786354419449,7,Ry,-50.000000,-170.000000,0.006866,50.006866,,,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,359.999756,-134.999451,479.999481,179.999527,-25.000076,-179.999725,-0.018929,0.021092,-0.047987,0.015348,0.006866,0.000419,
command,0.011612,,,Ry,-50.000000,-250.000000,,,11.600,8.037,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,,,,,,,,,,,,,"0,{1313},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-80.000000,0.000000,a=30,v=84,cp=0);"
feedback,0.023801,1786354419457,7,Ry,-50.000000,-250.000000,0.006866,50.006866,,,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,359.999817,-134.999374,479.999115,179.999466,-25.000132,-179.999695,0.025468,0.010546,-0.082554,0.009125,0.006866,0.003321,
feedback,0.032457,1786354419466,7,Ry,-50.000000,-250.000000,-0.000000,50.000000,,,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,359.999756,-134.999329,479.999420,179.999542,-25.000103,-179.999664,-0.003294,0.010546,-0.039410,0.006223,0.000000,-0.002902,
feedback,0.040349,1786354419470,7,Ry,-50.000000,-250.000000,0.013733,50.013733,,,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,359.999817,-134.999283,479.999237,179.999512,-25.000158,-179.999664,0.013126,0.010546,-0.051720,0.006223,0.013733,-0.002902,
feedback,0.048479,1786354419478,7,Ry,-50.000000,-250.000000,-0.020599,49.979401,,,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,359.999634,-134.999496,479.999390,179.999542,-25.000132,-179.999695,0.012391,-0.000000,0.178528,-0.000000,-0.020599,-0.000000,
feedback,0.056200,1786354419487,7,Ry,-50.000000,-250.000000,-0.027466,49.972534,,,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,359.999695,-134.999542,479.999268,179.999573,-25.000103,-179.999695,-0.010918,-0.075740,0.108284,0.009125,-0.027466,-0.010412,
feedback,0.064906,1786354419495,7,Ry,-50.000000,-250.000000,0.006867,50.006867,,,359.999939,-134.999100,479.999268,179.999512,-25.000132,-179.999649,359.999969,-134.999573,479.999634,179.999619,-25.000076,-179.999756,0.028762,-0.021092,-0.043143,-0.018250,0.006867,-0.006642,
