event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.006128,1786441574748,5,Rx,0.000000,0.000000,-0.001031,-0.001031,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,335.910095,-66.845200,179.610870,90.000122,50.000095,90.000206,-0.092551,0.010219,0.021339,0.004901,0.006579,0.006866,
feedback,0.011839,1786441574757,5,Rx,0.000000,0.000000,-0.017947,-0.017947,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,335.910187,-66.845276,179.610672,90.000160,50.000103,90.000237,0.020803,0.016760,0.108839,0.005895,-0.019738,0.006866,
command,0.000014,,,Rx,-5.000000,-25.000000,,,,9.539,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,,,,,,,,,,,,,"0,{1504},RelMovLTool(0.000000,0.000000,0.000000,-25.000000,0.000000,0.000000,a=30,v=25,cp=0);"
feedback,0.020266,1786441574765,7,Rx,-5.000000,-25.000000,0.001136,5.001136,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,335.910553,-66.845085,179.610291,90.000206,50.000111,90.000320,-0.000369,-0.023107,-0.160841,-0.000994,0.026317,0.020599,
feedback,0.028718,1786441574774,7,Rx,-5.000000,-25.000000,-0.008703,4.991297,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,435.910187,-66.844810,179.610489,-90.000305,69.999840,-90.000099,0.013590,-0.028045,-0.037310,-0.008832,0.006579,0.006866,
feedback,0.036870,1786441574782,7,Rx,-5.000000,-25.000000,0.021906,5.021906,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,435.910858,-66.845062,179.610962,-90.000000,69.999931,-89.999947,0.156746,-0.025560,0.117711,0.007861,-0.026317,-0.013733,
feedback,0.045774,1786441574790,7,Rx,-5.000000,-25.000000,-0.006751,4.993249,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,435.910431,-66.844810,179.610321,-90.000305,69.999870,-90.000153,0.030599,0.036457,-0.159010,-0.012762,0.019738,0.000000,
feedback,0.052857,1786441574799,7,Rx,-5.000000,-25.000000,-0.023858,4.976142,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,435.910431,-66.844994,179.610611,-90.000229,69.999878,-90.000137,-0.020714,0.061404,-0.069351,-0.003930,0.013158,0.020599,
feedback,0.060967,1786441574807,7,Rx,-5.000000,-25.000000,-0.004202,4.995798,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,435.910522,-66.844673,179.610992,-90.000076,69.999924,-89.999931,-0.064992,0.030435,0.053032,0.008832,-0.006579,0.006866,
feedback,0.069521,1786441574816,7,Rx,-5.000000,-25.000000,-0.021607,4.978393,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,435.910767,-66.844284,179.610764,-90.000305,69.999870,-89.999985,0.081002,0.064468,0.035946,-0.015698,0.006579,0.020599,
feedback,0.077599,1786441574824,7,Rx,-5.000000,-25.000000,-0.517382,4.482618,,,335.910614,-66.844994,179.611267,89.999916,50.000027,90.000076,435.909485,-66.837166,179.608704,-90.002151,69.999710,-89.999001,-0.039961,1.481859,-0.232974,-0.023574,0.078953,0.521851,
