event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.002031,1786413587769,5,Ry,0.000000,0.000000,-0.006866,-0.006866,,,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,359.999939,-134.998871,479.998444,0.000624,57.860374,0.000660,0.003595,0.096832,0.043143,-0.009467,-0.006866,0.015894,
command,0.000000,,,Ry,50.000000,250.000000,,,,6.246,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,,,,,,,,,,,,,"0,{},MoveJog(Ry+,coordtype=2,user=0,tool=0);"
feedback,0.008552,1786413587777,8,Ry,50.000000,250.000000,-0.006866,-50.006866,,,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,360.000183,-134.999039,479.998779,0.000712,57.860321,0.000736,-0.017518,-0.010546,0.081059,0.009467,-0.006866,-0.002161,
feedback,0.016711,1786413587786,8,Ry,50.000000,250.000000,0.027466,-49.972534,,,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,360.000153,-134.999130,479.998718,0.000679,57.860348,0.000633,0.092926,0.108338,-0.119447,-0.010137,0.027466,-0.001988,
feedback,0.025028,1786413587794,8,Ry,50.000000,250.000000,0.027466,-49.972534,,,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,360.000061,-134.999252,479.999176,0.000696,57.860268,0.000657,0.076748,0.107379,-0.119447,-0.013120,0.027466,0.021708,
feedback,0.033415,1786413587802,8,Ry,50.000000,250.000000,-0.013733,-50.013733,,,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,359.999634,-134.999130,479.998932,0.000613,57.860268,0.000657,-0.178093,-0.043144,0.025664,-0.005814,-0.013733,-0.010519,
feedback,0.041690,1786413587811,8,Ry,50.000000,250.000000,-0.013733,-50.013733,,,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,360.000061,-134.999466,479.999390,0.000679,57.860237,0.000578,0.019443,-0.064235,0.108993,0.001492,-0.013733,-0.022148,
feedback,0.050462,1786413587819,8,Ry,50.000000,250.000000,-0.013733,-50.013733,,,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,359.999756,-134.999298,479.999207,0.000767,57.860210,0.000709,-0.006017,0.053689,0.059724,0.019604,-0.013733,0.027292,
feedback,0.057766,1786413587828,8,Ry,50.000000,250.000000,0.034332,-49.965668,,,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,360.000000,-134.999435,479.998627,0.000739,57.860374,0.000681,-0.041107,-0.096833,-0.147381,-0.002161,0.034332,-0.023200,
feedback,0.066003,1786413587837,8,Ry,50.000000,250.000000,0.075531,-49.924469,,,359.999969,-134.999252,479.998871,0.000696,57.860268,0.000657,359.999817,-134.999207,479.998718,0.000668,57.860760,0.000657,0.024247,0.095874,-0.057284,-0.018264,0.075531,0.035938,
