event,pc_time_s,controller_timestamp,robot_mode,segment,planned_rx_deg_s,planned_ry_deg_s,planned_rz_deg_s,cp,actual_wx_deg_s,actual_wy_deg_s,actual_wz_deg_s,latency_ms,response
feedback,0.080094,1786508104182,7,4,2.5,2.5,0.0,,0.004834175109863281,-0.012853932566940784,-0.01373291015625,,
feedback,0.086584,1786508104191,7,4,2.5,2.5,0.0,,-0.019336873665452003,0.051415663212537766,1.4484263398048536e-17,,
feedback,0.095314,1786508104199,7,4,2.5,2.5,0.0,,-0.14860081672668457,0.4498860538005829,-0.006867711897939444,,
feedback,0.103103,1786508104208,7,4,2.5,2.5,0.0,,-0.29033711552619934,0.8997710943222046,-0.006874930113554001,,
command,0.091725,,,5,1.6666666666666665,3.3333333333333335,0.0,100,,,,6.600,"0,{125},RelMovLTool(0.000000,0.000000,0.000000,0.222222,0.444444,0.000000,a=30,v=15,cp=100);"
feedback,0.111328,1786508104216,7,5,1.6666666666666665,3.3333333333333335,0.0,,-0.286188006401062,1.0347274541854858,-0.05496407672762871,,
feedback,0.119362,1786508104225,7,5,1.6666666666666665,3.3333333333333335,0.0,,-0.32596129179000854,1.3046367168426514,-0.11681031435728073,,
command,0.107894,,,6,0.833333333333333,4.166666666666667,0.0,100,,,,7.901,"0,{126},RelMovLTool(0.000000,0.000000,0.000000,0.111111,0.555556,0.000000,a=30,v=19,cp=100);"
feedback,0.127508,1786508104233,7,6,0.833333333333333,4.166666666666667,0.0,,-0.2600862979888916,1.4395577907562256,-0.16498824954032898,,
feedback,0.135711,1786508104242,7,6,0.833333333333333,4.166666666666667,0.0,,-0.07810668647289276,1.3752202987670898,-0.25444555282592773,,
command,0.124213,,,7,0.0,5.0,0.0,100,,,,8.818,"0,{127},RelMovLTool(0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,a=30,v=23,cp=100);"
feedback,0.143873,1786508104250,7,7,0.0,5.0,0.0,,-0.031766004860401154,1.3430384397506714,-0.25456497073173523,,
command,0.139886,,,8,0.0,5.0,0.0,100,,,,9.014,"0,{128},RelMovLTool(0.000000,0.000000,0.000000,0.000000,21.000000,0.000000,a=30,v=23,cp=100);"
feedback,0.153180,1786508104259,7,8,0.0,5.0,0.0,,0.03413420543074608,1.5871540307998657,-0.26173636317253113,,
feedback,0.162189,1786508104267,7,8,0.0,5.0,0.0,,-0.00047474633902311325,2.261687994003296,-0.3928427994251251,,
command,0.156504,,,9,-0.8333333333333334,4.166666666666667,0.0,100,,,,9.542,"0,{129},RelMovLTool(0.000000,0.000000,0.000000,-0.111111,0.555556,0.000000,a=30,v=19,cp=100);"
feedback,0.168954,1786508104271,7,9,-0.8333333333333334,4.166666666666667,0.0,,-0.036293379962444305,2.6664111614227295,-0.35905495285987854,,
feedback,0.177363,1786508104280,7,9,-0.8333333333333334,4.166666666666667,0.0,,0.10755332559347153,2.7754065990448,-0.5038564801216125,,
command,0.172207,,,10,-1.6666666666666667,3.333333333333333,0.0,100,,,,9.474,"0,{130},RelMovLTool(0.000000,0.000000,0.000000,-0.222222,0.444444,0.000000,a=30,v=15,cp=100);"
feedback,0.186027,1786508104288,7,10,-1.6666666666666667,3.333333333333333,0.0,,0.03980583697557449,3.2828638553619385,-0.44291093945503235,,
feedback,0.193188,1786508104297,7,10,-1.6666666666666667,3.333333333333333,0.0,,0.033477239310741425,3.552306890487671,-0.5331090092658997,,
command,0.187537,,,11,-2.5,2.5,0.0,100,,,,8.988,"0,{131},RelMovLTool(0.000000,0.000000,0.000000,-0.333333,0.333333,0.000000,a=30,v=11,cp=100);"
feedback,0.204947,1786508104305,7,11,-2.5,2.5,0.0,,0.1100972443819046,3.564648151397705,-0.6164976954460144,,
feedback,0.209611,1786508104314,7,11,-2.5,2.5,0.0,,0.2055107057094574,3.454998731613159,-0.6380372643470764,,
command,0.203348,,,12,-3.3333333333333335,1.6666666666666665,0.0,100,,,,7.938,"0,{132},RelMovLTool(0.000000,0.000000,0.000000,-0.444444,0.222222,0.000000,a=30,v=15,cp=100);"
feedback,0.220120,1786508104322,7,12,-3.3333333333333335,1.6666666666666665,0.0,,0.11072337627410889,3.5961344242095947,-0.576798677444458,,
feedback,0.226071,1786508104331,7,12,-3.3333333333333335,1.6666666666666665,0.0,,0.14269253611564636,3.8717103004455566,-0.6950207352638245,,
command,0.216246,,,13,-4.166666666666667,0.833333333333333,0.0,100,,,,6.647,"0,{133},RelMovLTool(0.000000,0.000000,0.000000,-0.555556,0.111111,0.000000,a=30,v=19,cp=100);"
feedback,0.234186,1786508104339,7,13,-4.166666666666667,0.833333333333333,0.0,,0.003098028479143977,4.365719318389893,-0.7516508102416992,,
feedback,0.243202,1786508104348,7,13,-4.166666666666667,0.833333333333333,0.0,,0.0023836232721805573,4.653938293457031,-0.8770369291305542,,
command,0.232647,,,14,-5.0,0.0,0.0,100,,,,7.272,"0,{134},RelMovLTool(0.000000,0.000000,0.000000,-0.666667,0.000000,0.000000,a=30,v=23,cp=100);"
feedback,0.250712,1786508104356,7,14,-5.0,0.0,0.0,,-0.06681898981332779,4.922841548919678,-0.9402880668640137,,
feedback,0.259174,1786508104365,7,14,-5.0,0.0,0.0,,-0.11659054458141327,5.050610542297363,-0.9758632183074951,,
command,0.250244,,,15,-5.0,0.0,0.0,100,,,,9.415,"0,{135},RelMovLTool(0.000000,0.000000,0.000000,-21.000000,0.000000,0.000000,a=30,v=23,cp=100);"
feedback,0.267897,1786508104373,7,15,-5.0,0.0,0.0,,-0.09744632989168167,4.979482650756836,-0.9358654618263245,,
feedback,0.275741,1786508104382,7,15,-5.0,0.0,0.0,,-0.1841106116771698,5.023946762084961,-0.9021296501159668,,
command,0.263984,,,16,-4.166666666666667,-0.8333333333333334,0.0,100,,,,7.245,"0,{136},RelMovLTool(0.000000,0.000000,0.000000,-0.555556,-0.111111,0.000000,a=30,v=19,cp=100);"
feedback,0.283709,1786508104386,7,16,-4.166666666666667,-0.8333333333333334,0.0,,-0.1714237630367279,5.023420333862305,-0.9303280115127563,,
feedback,0.291864,1786508104395,7,16,-4.166666666666667,-0.8333333333333334,0.0,,-0.13764141499996185,5.003522872924805,-0.9112275242805481,,
command,0.279872,,,17,-3.333333333333333,-1.6666666666666667,0.0,100,,,,6.497,"0,{137},RelMovLTool(0.000000,0.000000,0.000000,-0.444444,-0.222222,0.000000,a=30,v=15,cp=100);"
feedback,0.299863,1786508104403,7,17,-3.333333333333333,-1.6666666666666667,0.0,,-0.0840950608253479,4.854588031768799,-0.9885474443435669,,
feedback,0.308053,1786508104412,7,17,-3.333333333333333,-1.6666666666666667,0.0,,-0.03050968423485756,4.764001369476318,-1.0037025213241577,,
command,0.296176,,,18,-2.5,-2.5,0.0,100,,,,7.917,"0,{138},RelMovLTool(0.000000,0.000000,0.000000,-0.333333,-0.333333,0.000000,a=30,v=11,cp=100);"
feedback,0.316741,1786508104420,7,18,-2.5,-2.5,0.0,,0.050984177738428116,4.692935943603516,-0.9437720775604248,,
command,0.311376,,,19,-1.6666666666666665,-3.3333333333333335,0.0,100,,,,7.684,"0,{139},RelMovLTool(0.000000,0.000000,0.000000,-0.222222,-0.444444,0.000000,a=30,v=15,cp=100);"
feedback,0.324558,1786508104429,7,19,-1.6666666666666665,-3.3333333333333335,0.0,,-0.016216056421399117,4.647253036499023,-0.9506987929344177,,
feedback,0.332677,1786508104437,7,19,-1.6666666666666665,-3.3333333333333335,0.0,,-0.01906127855181694,4.781827449798584,-0.8426792025566101,,
feedback,0.341206,1786508104446,7,19,-1.6666666666666665,-3.3333333333333335,0.0,,0.0036771094892174006,4.935018539428711,-0.9069182872772217,,
feedback,0.350094,1786508104454,7,19,-1.6666666666666665,-3.3333333333333335,0.0,,-0.048645734786987305,5.069159984588623,-0.9494162201881409,,
command,0.346186,,,20,-0.833333333333333,-4.166666666666667,0.0,100,,,,16.211,"0,{140},RelMovLTool(0.000000,0.000000,0.000000,-0.111111,-0.555556,0.000000,a=30,v=19,cp=100);"
feedback,0.359263,1786508104463,7,20,-0.833333333333333,-4.166666666666667,0.0,,-0.1277603954076767,5.184223175048828,-0.9364651441574097,,
feedback,0.366176,1786508104472,7,20,-0.833333333333333,-4.166666666666667,0.0,,-0.12294827401638031,5.183058261871338,-1.0209583044052124,,
feedback,0.375308,1786508104480,7,20,-0.833333333333333,-4.166666666666667,0.0,,-0.12613838911056519,5.169547080993652,-0.9740986824035645,,
command,0.367477,,,21,0.0,-5.0,0.0,100,,,,8.690,"0,{141},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-0.666667,0.000000,a=30,v=23,cp=100);"
feedback,0.383803,1786508104489,7,21,0.0,-5.0,0.0,,-0.16735415160655975,5.188848972320557,-0.8717823028564453,,
feedback,0.390606,1786508104497,7,21,0.0,-5.0,0.0,,-0.14273467659950256,5.117183208465576,-0.92111736536026,,
command,0.379759,,,22,0.0,-5.0,0.0,100,,,,5.587,"0,{142},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-21.000000,0.000000,a=30,v=23,cp=100);"
feedback,0.398732,1786508104505,7,22,0.0,-5.0,0.0,,-0.03017599694430828,4.942972660064697,-0.9164667725563049,,
command,0.392872,,,23,1.6666666666666667,-4.166666666666667,0.0,100,,,,6.609,"0,{143},RelMovLTool(0.000000,0.000000,0.000000,0.222222,-0.555556,0.000000,a=30,v=19,cp=100);"
feedback,0.410689,1786508104510,7,23,1.6666666666666667,-4.166666666666667,0.0,,0.03950987756252289,4.955052852630615,-0.9529868364334106,,
feedback,0.415167,1786508104518,7,23,1.6666666666666667,-4.166666666666667,0.0,,0.029138782992959023,4.980247497558594,-0.9542942047119141,,
feedback,0.424149,1786508104527,7,23,1.6666666666666667,-4.166666666666667,0.0,,0.030087396502494812,4.883239269256592,-0.9691983461380005,,
command,0.420525,,,24,3.3333333333333335,-3.333333333333333,0.0,100,,,,9.447,"0,{144},RelMovLTool(0.000000,0.000000,0.000000,0.444444,-0.444444,0.000000,a=30,v=15,cp=100);"
feedback,0.433134,1786508104535,7,24,3.3333333333333335,-3.333333333333333,0.0,,0.30811184644699097,4.938721656799316,-0.970558226108551,,
feedback,0.440346,1786508104544,7,24,3.3333333333333335,-3.333333333333333,0.0,,0.30517852306365967,5.073134422302246,-0.9045727849006653,,
feedback,0.448570,1786508104552,7,24,3.3333333333333335,-3.333333333333333,0.0,,0.1635633409023285,5.227005958557129,-0.9247741103172302,,
command,0.444456,,,25,5.0,-2.5,0.0,100,,,,8.337,"0,{145},RelMovLTool(0.000000,0.000000,0.000000,0.666667,-0.333333,0.000000,a=30,v=23,cp=100);"
feedback,0.457799,1786508104560,7,25,5.0,-2.5,0.0,,0.09580845385789871,5.317054271697998,-0.8568631410598755,,
feedback,0.464402,1786508104569,7,25,5.0,-2.5,0.0,,0.015370653942227364,5.361423015594482,-0.8636854887008667,,
feedback,0.473296,1786508104577,7,25,5.0,-2.5,0.0,,0.11396004259586334,5.257345199584961,-0.9354835748672485,,
feedback,0.481161,1786508104586,7,25,5.0,-2.5,0.0,,0.05150379613041878,5.167496681213379,-0.913789689540863,,
command,0.471755,,,26,6.666666666666667,-1.6666666666666665,0.0,100,,,,6.343,"0,{146},RelMovLTool(0.000000,0.000000,0.000000,0.888889,-0.222222,0.000000,a=30,v=30,cp=100);"
feedback,0.489422,1786508104594,7,26,6.666666666666667,-1.6666666666666665,0.0,,0.057705994695425034,5.096742153167725,-0.8528633117675781,,
feedback,0.496996,1786508104603,7,26,6.666666666666667,-1.6666666666666665,0.0,,0.14390763640403748,5.012641429901123,-0.7665882706642151,,
command,0.488241,,,27,8.333333333333334,-0.833333333333333,0.0,100,,,,6.554,"0,{147},RelMovLTool(0.000000,0.000000,0.000000,1.111111,-0.111111,0.000000,a=30,v=38,cp=100);"
feedback,0.505483,1786508104611,7,27,8.333333333333334,-0.833333333333333,0.0,,0.27407166361808777,4.735349178314209,-0.7900646924972534,,
feedback,0.513784,1786508104619,7,27,8.333333333333334,-0.833333333333333,0.0,,0.3120024502277374,4.7798027992248535,-0.7862876057624817,,
feedback,0.522431,1786508104628,7,27,8.333333333333334,-0.833333333333333,0.0,,0.3442891240119934,4.817389488220215,-0.8304004669189453,,
command,0.512375,,,28,10.0,0.0,0.0,100,,,,7.901,"0,{148},RelMovLTool(0.000000,0.000000,0.000000,1.333333,0.000000,0.000000,a=30,v=45,cp=100);"
feedback,0.529910,1786508104636,7,28,10.0,0.0,0.0,,0.24207374453544617,5.028650760650635,-0.8380985856056213,,
feedback,0.539064,1786508104645,7,28,10.0,0.0,0.0,,0.1797129213809967,5.04058313369751,-0.8789876103401184,,
command,0.527870,,,29,10.0,0.0,0.0,100,,,,7.849,"0,{149},RelMovLTool(0.000000,0.000000,0.000000,42.000000,0.000000,0.000000,a=30,v=45,cp=100);"
feedback,0.546495,1786508104649,7,29,10.0,0.0,0.0,,0.18273788690567017,5.034270763397217,-0.8385456204414368,,
feedback,0.555423,1786508104658,7,29,10.0,0.0,0.0,,0.12662898004055023,5.092088222503662,-0.7839752435684204,,
command,0.543532,,,30,8.333333333333334,1.6666666666666667,0.0,100,,,,6.697,"0,{150},RelMovLTool(0.000000,0.000000,0.000000,1.111111,0.222222,0.000000,a=30,v=38,cp=100);"
feedback,0.563055,1786508104666,7,30,8.333333333333334,1.6666666666666667,0.0,,0.09390225261449814,5.155548095703125,-0.7783461213111877,,
command,0.555924,,,31,6.666666666666666,3.3333333333333335,0.0,100,,,,5.961,"0,{151},RelMovLTool(0.000000,0.000000,0.000000,0.888889,0.444444,0.000000,a=30,v=30,cp=100);"
feedback,0.573369,1786508104674,7,31,6.666666666666666,3.3333333333333335,0.0,,0.1008787602186203,5.121243476867676,-0.9101948142051697,,
feedback,0.579406,1786508104683,7,31,6.666666666666666,3.3333333333333335,0.0,,0.1215352863073349,5.019163131713867,-0.8910886645317078,,
command,0.572140,,,32,5.0,5.0,0.0,100,,,,5.737,"0,{152},RelMovLTool(0.000000,0.000000,0.000000,0.666667,0.666667,0.000000,a=30,v=23,cp=100);"
feedback,0.589561,1786508104691,7,32,5.0,5.0,0.0,,-0.030225127935409546,4.9540886878967285,-0.9616426229476929,,
feedback,0.596271,1786508104700,7,32,5.0,5.0,0.0,,0.024484319612383842,4.825082302093506,-0.9219639897346497,,
command,0.587625,,,33,3.333333333333333,6.666666666666667,0.0,100,,,,5.413,"0,{153},RelMovLTool(0.000000,0.000000,0.000000,0.444444,0.888889,0.000000,a=30,v=31,cp=100);"
feedback,0.604749,1786508104708,7,33,3.333333333333333,6.666666666666667,0.0,,0.0742848590016365,4.658108711242676,-0.8540134429931641,,
feedback,0.612262,1786508104717,7,33,3.333333333333333,6.666666666666667,0.0,,0.03399059921503067,4.651163578033447,-0.8536118268966675,,
command,0.600332,,,34,1.666666666666666,8.333333333333334,0.0,100,,,,6.123,"0,{154},RelMovLTool(0.000000,0.000000,0.000000,0.222222,1.111111,0.000000,a=30,v=38,cp=100);"
feedback,0.620424,1786508104725,7,34,1.666666666666666,8.333333333333334,0.0,,0.011233357712626457,4.689029693603516,-0.8819727897644043,,
command,0.617053,,,35,0.0,10.0,0.0,100,,,,7.430,"0,{155},RelMovLTool(0.000000,0.000000,0.000000,0.000000,1.333333,0.000000,a=30,v=46,cp=100);"
feedback,0.629658,1786508104734,7,35,0.0,10.0,0.0,,-0.04622448980808258,4.8045125007629395,-0.9101060032844543,,
feedback,0.636445,1786508104742,7,35,0.0,10.0,0.0,,-0.27966317534446716,5.0044050216674805,-0.8911869525909424,,
feedback,0.646029,1786508104751,7,35,0.0,10.0,0.0,,-0.2799120247364044,5.105691432952881,-0.9146108031272888,,
feedback,0.653427,1786508104759,7,35,0.0,10.0,0.0,,-0.31332385540008545,5.195549488067627,-0.8203326463699341,,
command,0.644224,,,36,0.0,10.0,0.0,100,,,,6.613,"0,{156},RelMovLTool(0.000000,0.000000,0.000000,0.000000,42.000000,0.000000,a=30,v=46,cp=100);"
feedback,0.661021,1786508104768,7,36,0.0,10.0,0.0,,-0.3165356516838074,5.201484203338623,-0.8284094333648682,,
feedback,0.669395,1786508104772,7,36,0.0,10.0,0.0,,-0.2781919240951538,5.187969207763672,-0.8716995716094971,,
command,0.660684,,,37,-1.6666666666666667,8.333333333333334,0.0,100,,,,9.151,"0,{157},RelMovLTool(0.000000,0.000000,0.000000,-0.222222,1.111111,0.000000,a=30,v=38,cp=100);"
feedback,0.677731,1786508104780,7,37,-1.6666666666666667,8.333333333333334,0.0,,-0.2656688392162323,5.213938236236572,-0.8052405118942261,,
feedback,0.686022,1786508104789,7,37,-1.6666666666666667,8.333333333333334,0.0,,-0.2082131803035736,5.090693950653076,-0.848225474357605,,
feedback,0.693983,1786508104797,7,37,-1.6666666666666667,8.333333333333334,0.0,,-0.10204858332872391,4.974666118621826,-0.8660383820533752,,
command,0.683191,,,38,-3.3333333333333335,6.666666666666666,0.0,100,,,,5.380,"0,{158},RelMovLTool(0.000000,0.000000,0.000000,-0.444444,0.888889,0.000000,a=30,v=31,cp=100);"
feedback,0.701821,1786508104806,7,38,-3.3333333333333335,6.666666666666666,0.0,,-0.0806296169757843,4.870400428771973,-0.8871458172798157,,
feedback,0.710501,1786508104815,7,38,-3.3333333333333335,6.666666666666666,0.0,,0.013617802411317825,4.900125026702881,-0.9072034955024719,,
command,0.700096,,,39,-5.0,5.0,0.0,100,,,,7.232,"0,{159},RelMovLTool(0.000000,0.000000,0.000000,-0.666667,0.666667,0.000000,a=30,v=23,cp=100);"
feedback,0.718964,1786508104823,7,39,-5.0,5.0,0.0,,-0.0038806176744401455,4.901147842407227,-0.8327266573905945,,
feedback,0.727549,1786508104832,7,39,-5.0,5.0,0.0,,-0.033986907452344894,4.900162696838379,-0.8463482856750488,,
command,0.715606,,,40,-6.666666666666667,3.333333333333333,0.0,100,,,,6.898,"0,{160},RelMovLTool(0.000000,0.000000,0.000000,-0.888889,0.444444,0.000000,a=30,v=30,cp=100);"
feedback,0.735163,1786508104840,7,40,-6.666666666666667,3.333333333333333,0.0,,-0.1668587327003479,5.105855941772461,-0.8243545293807983,,
feedback,0.744191,1786508104848,7,40,-6.666666666666667,3.333333333333333,0.0,,-0.11871975660324097,5.136687755584717,-0.8493214249610901,,
command,0.732294,,,41,-8.333333333333334,1.666666666666666,0.0,100,,,,7.697,"0,{161},RelMovLTool(0.000000,0.000000,0.000000,-1.111111,0.222222,0.000000,a=30,v=38,cp=100);"
feedback,0.751684,1786508104857,7,41,-8.333333333333334,1.666666666666666,0.0,,-0.19193127751350403,5.212808132171631,-0.8896999359130859,,
feedback,0.760672,1786508104865,7,41,-8.333333333333334,1.666666666666666,0.0,,-0.32820433378219604,5.412550926208496,-0.8192260265350342,,
feedback,0.768019,1786508104874,7,41,-8.333333333333334,1.666666666666666,0.0,,-0.24347804486751556,5.3544440269470215,-0.7894904017448425,,
command,0.756549,,,42,-10.0,0.0,0.0,100,,,,7.357,"0,{162},RelMovLTool(0.000000,0.000000,0.000000,-1.333333,0.000000,0.000000,a=30,v=45,cp=100);"
feedback,0.776574,1786508104882,7,42,-10.0,0.0,0.0,,-0.16721409559249878,5.385261058807373,-0.8093000650405884,,
feedback,0.784417,1786508104890,7,42,-10.0,0.0,0.0,,-0.08924819529056549,5.06342887878418,-0.8701651692390442,,
command,0.775860,,,43,-10.0,0.0,0.0,100,,,,8.261,"0,{163},RelMovLTool(0.000000,0.000000,0.000000,-42.000000,0.000000,0.000000,a=30,v=45,cp=100);"
feedback,0.792927,1786508104899,7,43,-10.0,0.0,0.0,,0.28685250878334045,4.848776817321777,-0.8128158450126648,,
feedback,0.800663,1786508104903,7,43,-10.0,0.0,0.0,,0.2810743749141693,4.7523193359375,-0.818091630935669,,
feedback,0.808770,1786508104912,7,43,-10.0,0.0,0.0,,0.33525919914245605,4.770686626434326,-0.8092319965362549,,
command,0.803605,,,44,-8.333333333333334,-1.6666666666666667,0.0,100,,,,8.304,"0,{164},RelMovLTool(0.000000,0.000000,0.000000,-1.111111,-0.222222,0.000000,a=30,v=38,cp=100);"
feedback,0.816883,1786508104920,7,44,-8.333333333333334,-1.6666666666666667,0.0,,0.26573917269706726,4.770772933959961,-0.7930494546890259,,
feedback,0.825338,1786508104929,7,44,-8.333333333333334,-1.6666666666666667,0.0,,0.2785864472389221,4.859564781188965,-0.8178088068962097,,
command,0.815994,,,45,-6.666666666666666,-3.3333333333333335,0.0,100,,,,5.711,"0,{165},RelMovLTool(0.000000,0.000000,0.000000,-0.888889,-0.444444,0.000000,a=30,v=30,cp=100);"
feedback,0.833955,1786508104937,7,45,-6.666666666666666,-3.3333333333333335,0.0,,0.2797872722148895,4.929900646209717,-0.841508686542511,,
feedback,0.843027,1786508104946,7,45,-6.666666666666666,-3.3333333333333335,0.0,,0.09654796123504639,5.067836761474609,-0.7321808934211731,,
command,0.832246,,,46,-5.0,-5.0,0.0,100,,,,6.105,"0,{166},RelMovLTool(0.000000,0.000000,0.000000,-0.666667,-0.666667,0.000000,a=30,v=23,cp=100);"
feedback,0.850215,1786508104954,7,46,-5.0,-5.0,0.0,,-0.033985912799835205,5.09756326675415,-0.8573054075241089,,
feedback,0.859254,1786508104963,7,46,-5.0,-5.0,0.0,,0.059610240161418915,5.134179592132568,-0.8171854615211487,,
command,0.847465,,,47,-3.333333333333333,-6.666666666666667,0.0,100,,,,5.496,"0,{167},RelMovLTool(0.000000,0.000000,0.000000,-0.444444,-0.888889,0.000000,a=30,v=31,cp=100);"
feedback,0.866951,1786508104971,7,47,-3.333333333333333,-6.666666666666667,0.0,,0.17489244043827057,5.042716026306152,-0.803794264793396,,
feedback,0.875071,1786508104980,7,47,-3.333333333333333,-6.666666666666667,0.0,,0.22719910740852356,4.963495254516602,-0.8892366290092468,,
command,0.863587,,,48,-1.666666666666666,-8.333333333333334,0.0,100,,,,8.551,"0,{168},RelMovLTool(0.000000,0.000000,0.000000,-0.222222,-1.111111,0.000000,a=30,v=38,cp=100);"
feedback,0.883121,1786508104988,7,48,-1.666666666666666,-8.333333333333334,0.0,,0.3005128800868988,4.864833831787109,-1.0098735094070435,,
feedback,0.892045,1786508104997,7,48,-1.666666666666666,-8.333333333333334,0.0,,0.3274895250797272,4.83002233505249,-1.1085891723632812,,
feedback,0.899204,1786508105005,7,48,-1.666666666666666,-8.333333333333334,0.0,,0.2891862392425537,4.761192321777344,-1.0096826553344727,,
command,0.887474,,,49,0.0,-10.0,0.0,100,,,,5.513,"0,{169},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-1.333333,0.000000,a=30,v=46,cp=100);"
feedback,0.907368,1786508105014,7,49,0.0,-10.0,0.0,,0.2760556936264038,4.734598636627197,-0.9959656000137329,,
command,0.900110,,,50,0.0,-10.0,0.0,0,,,,7.446,"0,{170},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-46.000000,0.000000,a=30,v=46,cp=0);"
feedback,0.918496,1786508105022,7,50,0.0,-10.0,0.0,,0.25637853145599365,4.657491207122803,-0.9598508477210999,,
feedback,0.924420,1786508105027,7,50,0.0,-10.0,0.0,,0.17808528244495392,4.753895282745361,-0.9440973401069641,,
feedback,0.934489,1786508105035,7,50,0.0,-10.0,0.0,,0.15234379470348358,4.824576377868652,-0.9050082564353943,,
feedback,0.940577,1786508105043,7,50,0.0,-10.0,0.0,,0.1313297301530838,5.034597873687744,-0.9379861950874329,,
feedback,0.948678,1786508105052,7,50,0.0,-10.0,0.0,,-0.12808413803577423,5.119877338409424,-0.9377837777137756,,
feedback,0.956923,1786508105061,7,50,0.0,-10.0,0.0,,-0.10859934240579605,5.150361061096191,-0.9551324248313904,,
feedback,0.965005,1786508105069,7,50,0.0,-10.0,0.0,,-0.21799275279045105,5.127561569213867,-0.8588436245918274,,
feedback,0.974433,1786508105078,7,50,0.0,-10.0,0.0,,-0.2254306674003601,5.197280406951904,-0.8821477890014648,,
feedback,0.981888,1786508105086,7,50,0.0,-10.0,0.0,,-0.18980298936367035,5.124423027038574,-0.9528839588165283,,
feedback,0.990632,1786508105094,7,50,0.0,-10.0,0.0,,-0.184515118598938,4.971447944641113,-0.8816283941268921,,
feedback,0.998314,1786508105103,7,50,0.0,-10.0,0.0,,-0.16599346697330475,4.810781478881836,-0.8866686820983887,,
feedback,1.006160,1786508105111,7,50,0.0,-10.0,0.0,,-0.17418374121189117,4.940859317779541,-0.7607505917549133,,
feedback,1.014250,1786508105119,7,50,0.0,-10.0,0.0,,-0.17972873151302338,4.957904815673828,-0.8515273332595825,,
feedback,1.022483,1786508105128,7,50,0.0,-10.0,0.0,,-0.2510012090206146,5.090261936187744,-0.9201651215553284,,
feedback,1.030923,1786508105136,7,50,0.0,-10.0,0.0,,-0.263118714094162,5.148883819580078,-0.9152092933654785,,
feedback,1.039660,1786508105145,7,50,0.0,-10.0,0.0,,-0.27847030758857727,5.198912620544434,-0.9443613290786743,,
feedback,1.047631,1786508105153,7,50,0.0,-10.0,0.0,,-0.20567476749420166,5.2013630867004395,-1.00660240650177,,
feedback,1.055593,1786508105161,7,50,0.0,-10.0,0.0,,-0.22940006852149963,5.202919960021973,-0.9373193383216858,,
feedback,1.064134,1786508105170,7,50,0.0,-10.0,0.0,,-0.18032772839069366,5.2264814376831055,-0.9296213984489441,,
feedback,1.072301,1786508105178,7,50,0.0,-10.0,0.0,,-0.17451633512973785,5.185187339782715,-0.8199312686920166,,
feedback,1.080013,1786508105182,7,50,0.0,-10.0,0.0,,-0.15752913057804108,5.171458721160889,-0.8628222942352295,,
feedback,1.088970,1786508105191,7,50,0.0,-10.0,0.0,,-0.11752452701330185,5.027422904968262,-0.960085928440094,,
