event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.002178,1786414216011,5,Rx,0.000000,0.000000,0.054932,0.054932,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000320,-135.000000,479.999268,-158.198593,89.999855,-158.198593,-0.072628,-0.084369,-0.029717,-0.000000,-0.006866,-0.054932,
feedback,0.007738,1786414216019,5,Rx,0.000000,0.000000,-0.027466,-0.027466,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000153,-134.999756,479.999664,-161.565125,89.999916,-161.565018,-0.111453,0.081013,0.149803,0.000000,-0.034332,0.027466,
command,0.000010,,,Rx,30.000000,60.000000,,,,9.733,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,,,,,,,,,,,,,"0,{1345},RelMovLTool(0.000000,0.000000,0.000000,60.000000,0.000000,0.000000,a=30,v=100,cp=0);"
feedback,0.015831,1786414216028,7,Rx,30.000000,60.000000,-0.013733,-30.013733,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000488,-134.999878,479.999512,-168.690140,89.999863,-168.690063,-0.040984,0.040507,0.150520,0.013733,-0.034332,0.013733,
feedback,0.024608,1786414216036,7,Rx,30.000000,60.000000,-0.013733,-30.013733,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000381,-134.999802,479.999268,-168.690125,89.999863,-168.690033,0.145608,0.040507,-0.109296,0.000000,0.020599,0.013733,
feedback,0.032203,1786414216045,7,Rx,30.000000,60.000000,0.020599,-29.979401,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000275,-134.999969,479.999573,-116.565041,89.999939,-116.565071,-0.088445,-0.051053,0.060882,-0.013733,-0.027466,-0.020599,
feedback,0.040825,1786414216053,7,Rx,30.000000,60.000000,0.013733,-29.986267,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000854,-134.999725,479.999115,-171.869919,89.999809,-171.869843,0.041707,-0.040507,-0.020375,-0.006866,0.013733,-0.013733,
feedback,0.049223,1786414216061,7,Rx,30.000000,60.000000,0.000000,-30.000000,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000732,-134.999802,479.999573,-161.565033,89.999916,-161.565002,0.002159,0.019415,0.080053,0.006866,-0.013733,-0.000000,
feedback,0.057070,1786414216070,7,Rx,30.000000,60.000000,-0.020599,-30.020599,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000793,-134.999802,479.999268,-171.869949,89.999809,-171.869873,0.131950,0.051053,-0.040750,0.006866,0.027466,0.020599,
feedback,0.065945,1786414216078,7,Rx,30.000000,60.000000,0.013733,-29.986267,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,249.999634,-134.999954,480.000671,-26.565073,89.999878,-26.565046,-0.114326,-0.021092,0.249987,-0.006866,-0.048065,-0.013733,
feedback,0.074305,1786414216087,7,Rx,30.000000,60.000000,0.082397,-29.917603,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000031,-135.000427,479.999603,-179.999725,89.999893,-180.000000,-0.147045,-0.165382,0.159389,0.020599,-0.027466,-0.082397,
feedback,0.081521,1786414216095,7,Rx,30.000000,60.000000,0.178528,-29.821472,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.000702,-135.001678,479.999054,-172.873444,89.999779,-172.874847,-0.008995,-0.215956,0.059921,0.013732,-0.013733,-0.178528,
feedback,0.089687,1786414216103,7,Rx,30.000000,60.000000,0.384521,-29.615479,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.005203,-135.000275,479.998627,-179.992249,89.999619,-179.997330,0.734412,0.360753,-0.172329,-0.006874,0.048066,-0.384521,
feedback,0.097895,1786414216112,7,Rx,30.000000,60.000000,0.693512,-29.306488,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.012238,-134.996857,479.997681,-177.862564,89.999260,-177.872452,0.971444,0.429836,-0.075257,0.013712,0.048063,-0.693512,
feedback,0.106423,1786414216120,7,Rx,30.000000,60.000000,1.050568,-28.949432,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.021774,-134.993683,479.995300,-179.971191,89.998734,-179.988403,1.160042,0.230988,-0.154108,0.006822,0.034330,-1.050568,
feedback,0.115208,1786414216124,7,Rx,30.000000,60.000000,1.393890,-28.606110,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.031723,-134.993134,479.991272,-179.210800,89.997887,-179.238480,1.371318,-0.004978,-0.526083,-0.000113,0.109863,-1.393890,
feedback,0.122293,1786414216133,7,Rx,30.000000,60.000000,1.455688,-28.544312,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.036697,-134.992828,479.988586,-178.764587,89.997337,-178.798096,1.241418,0.074819,-0.668926,-0.007022,0.137333,-1.455688,
feedback,0.130954,1786414216141,7,Rx,30.000000,60.000000,1.853943,-28.146057,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.046860,-134.995392,479.982178,-179.924026,89.996017,-179.972198,1.221553,-0.245620,-0.840770,-0.000269,0.157928,-1.853943,
feedback,0.138269,1786414216149,7,Rx,30.000000,60.000000,2.156067,-27.843933,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.056183,-134.997314,479.974121,-179.898987,89.994400,-179.963821,1.086113,-0.243856,-1.195972,0.013277,0.219711,-2.156068,
feedback,0.146765,1786414216158,7,Rx,30.000000,60.000000,2.547455,-27.452545,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.064972,-134.998657,479.965607,-179.651855,89.992775,-179.735977,1.070127,-0.185169,-1.180923,-0.000664,0.219726,-2.547455,
feedback,0.154944,1786414216167,7,Rx,30.000000,60.000000,3.137970,-26.862030,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.072937,-134.999725,479.955444,-179.666153,89.990578,-179.774185,0.920824,-0.122210,-1.444189,-0.007987,0.322735,-3.137969,
feedback,0.164282,1786414216175,7,Rx,30.000000,60.000000,3.673553,-26.326447,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.077866,-134.999161,479.946625,-179.653076,89.988434,-179.789505,0.466720,0.159912,-1.015618,0.005381,0.254041,-3.673555,
feedback,0.171583,1786414216184,7,Rx,30.000000,60.000000,4.641724,-25.358276,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.083679,-134.994675,479.938354,-179.937347,89.986320,179.874191,0.394425,0.455125,-0.775513,0.018550,0.164724,-4.641728,
feedback,0.180324,1786414216192,7,Rx,30.000000,60.000000,5.081177,-24.918823,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.086975,-134.988388,479.935211,-179.643021,89.985497,-179.871658,0.392710,1.018792,-0.412623,0.004620,0.075499,-5.081178,
feedback,0.187813,1786414216200,7,Rx,30.000000,60.000000,6.015015,-23.984985,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.087540,-134.983521,479.934448,-179.354401,89.985413,-179.629089,-0.079070,0.471692,-0.063334,-0.016158,0.006926,-6.015011,
feedback,0.195937,1786414216209,7,Rx,30.000000,60.000000,6.385803,-23.614197,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.085892,-134.978546,479.934662,-179.381470,89.985443,-179.707214,-0.019373,1.099364,0.026536,-0.002582,-0.006875,-6.385803,
feedback,0.203844,1786414216217,7,Rx,30.000000,60.000000,7.292176,-22.707824,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.085449,-134.970551,479.935516,-179.289978,89.985664,-179.672058,0.042320,1.038507,0.115898,-0.009646,-0.034297,-7.292173,
feedback,0.212710,1786414216225,7,Rx,30.000000,60.000000,8.418274,-21.581726,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.084457,-134.967056,479.933594,-179.189301,89.985359,-179.637222,-0.097453,0.443922,-0.257737,0.003350,0.034263,-8.418275,
feedback,0.220485,1786414216234,7,Rx,30.000000,60.000000,10.018158,-19.981842,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.081055,-134.974136,479.929382,-178.871124,89.984756,-179.395752,-0.479785,-1.345645,-0.578451,-0.018077,0.068769,-10.018154,
feedback,0.228569,1786414216242,7,Rx,30.000000,60.000000,10.773468,-19.226532,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.074905,-134.986847,479.925934,-178.954041,89.984100,-179.564270,-0.837744,-1.453399,-0.527287,-0.005084,0.102969,-10.773467,
feedback,0.236652,1786414216251,7,Rx,30.000000,60.000000,10.938263,-19.061737,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.075821,-134.984833,479.919617,-178.733414,89.982918,-179.430771,0.302610,0.859931,-0.942588,-0.006378,0.185356,-10.938262,
feedback,0.245479,1786414216259,7,Rx,30.000000,60.000000,12.387085,-17.612915,,,250.000565,-134.999725,479.999298,-170.537704,89.999832,-170.537628,250.072922,-134.985794,479.913696,-178.610550,89.981705,-179.451080,-0.391893,-0.269450,-0.323478,-0.006474,0.048014,-12.387084,
