event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.001614,1786413806232,5,Ry,0.000000,0.000000,-0.013733,-0.013733,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999817,-134.999390,479.998932,0.001050,72.324951,0.000979,-0.010659,-0.031638,0.096368,-0.000288,-0.013733,-0.021712,
feedback,0.007588,1786413806240,5,Ry,0.000000,0.000000,0.034332,0.034332,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999786,-134.999512,479.998077,0.001195,72.325089,0.001132,-0.021539,-0.065194,-0.207151,0.002373,0.034332,0.001436,
command,0.000010,,,Ry,-50.000000,-150.000000,,,,13.670,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,,,,,,,,,,,,,"0,{1325},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-150.000000,0.000000,a=30,v=65,cp=0);"
feedback,0.016722,1786413806249,7,Ry,-50.000000,-150.000000,-0.006867,49.993133,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999908,-134.999695,479.999023,0.001195,72.324921,0.001105,0.033584,-0.053689,-0.014314,-0.004458,-0.006866,-0.015494,
feedback,0.023890,1786413806257,7,Ry,-50.000000,-150.000000,0.006866,50.006866,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999878,-134.999344,479.998688,0.001195,72.325005,0.001160,0.060146,0.022051,0.034477,0.004170,0.006866,-0.006218,
feedback,0.032627,1786413806266,7,Ry,-50.000000,-150.000000,0.000000,50.000000,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999908,-134.999344,479.998840,0.001109,72.325005,0.001069,0.007603,0.000000,0.038810,-0.006542,0.000000,-0.002085,
feedback,0.040225,1786413806274,7,Ry,-50.000000,-150.000000,-0.000000,50.000000,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999695,-134.999176,479.998688,0.001195,72.325058,0.001187,-0.031660,-0.010546,0.067539,0.002085,0.000000,-0.006542,
feedback,0.048775,1786413806282,7,Ry,-50.000000,-150.000000,0.027466,50.027466,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999878,-134.999176,479.998047,0.001109,72.325111,0.001097,-0.001765,0.064235,-0.164008,-0.010712,0.027466,0.017866,
feedback,0.057083,1786413806291,7,Ry,-50.000000,-150.000000,-0.000000,50.000000,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999390,-134.999817,479.998932,0.001082,72.325005,0.000987,-0.128732,-0.258859,0.067539,-0.013085,0.000000,-0.045368,
feedback,0.065563,1786413806299,7,Ry,-50.000000,-150.000000,0.006867,50.006867,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999725,-134.999222,479.998810,0.001113,72.325005,0.001160,-0.025008,0.107378,-0.024496,-0.004170,0.006866,0.026818,
feedback,0.073896,1786413806303,7,Ry,-50.000000,-150.000000,-0.013733,49.986267,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999481,-134.999527,479.998871,0.000999,72.324951,0.001014,-0.058222,-0.075740,0.018747,-0.008627,-0.013733,-0.009275,
feedback,0.081953,1786413806312,7,Ry,-50.000000,-150.000000,-0.027466,49.972534,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,359.999969,-134.999298,479.998810,0.001254,72.324783,0.001250,0.003712,0.043143,0.008767,0.000000,-0.027466,0.006866,
feedback,0.089529,1786413806320,7,Ry,-50.000000,-150.000000,-0.267792,49.732208,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,360.001648,-134.999435,480.001160,0.001140,72.323166,0.001132,0.261569,-0.043143,0.347968,0.000001,-0.267792,-0.006866,
feedback,0.097638,1786413806329,7,Ry,-50.000000,-150.000000,-0.535584,49.464416,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,360.004547,-134.999435,480.004456,0.000968,72.319374,0.000951,0.290953,-0.043143,0.345180,-0.019625,-0.535583,-0.013123,
feedback,0.105963,1786413806337,7,Ry,-50.000000,-150.000000,-0.762176,49.237824,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,360.008667,-134.999252,480.006134,0.001054,72.313629,0.001069,0.509898,0.043146,0.006006,0.000002,-0.762177,0.006866,
feedback,0.114095,1786413806346,7,Ry,-50.000000,-150.000000,-1.009369,48.990631,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,360.011993,-134.999084,480.005249,0.000967,72.306053,0.001006,0.389868,0.000001,-0.098779,-0.013080,-1.009369,-0.004174,
feedback,0.123203,1786413806354,7,Ry,-50.000000,-150.000000,-1.332092,48.667908,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,360.017731,-134.999557,480.003784,0.001221,72.291054,0.001131,0.408882,-0.117928,-0.296071,0.012810,-1.332092,-0.031268,
feedback,0.130200,1786413806362,7,Ry,-50.000000,-150.000000,-1.613617,48.386383,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,360.020874,-134.999084,480.001038,0.000880,72.278694,0.000914,0.374438,0.075746,-0.338354,0.002095,-1.613617,0.007192,
feedback,0.138696,1786413806371,7,Ry,-50.000000,-150.000000,-1.826477,48.173523,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,360.023712,-134.999390,479.998596,0.001109,72.264328,0.001129,0.324282,-0.075745,-0.551796,0.004453,-1.826477,-0.005101,
feedback,0.146700,1786413806379,7,Ry,-50.000000,-150.000000,-2.162933,47.837067,,,359.999573,-134.999435,479.998444,0.001054,72.325027,0.001042,360.028381,-134.999252,479.995636,0.001050,72.247932,0.001066,0.611707,-0.064237,-0.155966,-0.002346,-2.162933,-0.022039,
