event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.003570,1786442368622,5,Ry,0.000000,0.000000,-0.002360,-0.002360,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.926025,-66.832375,179.637695,97.690422,86.122368,82.186111,-0.031573,-0.227210,-0.025954,-0.000076,-0.000041,-0.034332,
feedback,0.011707,1786442368631,7,Ry,0.000000,0.000000,0.015435,0.015435,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.925751,-66.832123,179.636734,97.692451,86.122490,82.188187,-0.048650,-0.037044,-0.137949,-0.016196,0.020071,0.006928,
command,0.000016,,,Ry,5.000000,15.000000,,,,11.833,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,,,,,,,,,,,,,"0,{1544},RelMovLTool(0.000000,0.000000,0.000000,0.000000,15.000000,0.000000,a=30,v=24,cp=0);"
feedback,0.019762,1786442368639,7,Ry,5.000000,15.000000,0.006966,-4.993034,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.925262,-66.833267,179.636337,97.693970,86.122665,82.189507,-0.094842,-0.250143,-0.068564,-0.019948,0.015649,-0.041073,
feedback,0.028295,1786442368647,7,Ry,5.000000,15.000000,0.011804,-4.988196,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.925598,-66.832558,179.635544,97.695396,86.122780,82.191048,0.050830,0.189579,-0.073952,-0.019645,0.015812,0.027590,
feedback,0.036640,1786442368652,7,Ry,5.000000,15.000000,0.005813,-4.994187,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.925323,-66.832184,179.635391,97.695778,86.122826,82.191483,-0.061921,0.092176,-0.037459,-0.009936,0.007845,0.013796,
feedback,0.044517,1786442368660,7,Ry,5.000000,15.000000,0.014798,-4.985202,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.924805,-66.832932,179.634674,97.697418,86.122910,82.193031,-0.017134,0.020279,-0.126595,-0.003189,0.016282,-0.000062,
feedback,0.052621,1786442368668,7,Ry,5.000000,15.000000,0.000979,-4.999021,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.924530,-66.833191,179.634048,97.698952,86.123077,82.194565,0.020502,0.077426,-0.026343,-0.013158,0.003707,0.013857,
feedback,0.060802,1786442368677,7,Ry,5.000000,15.000000,-0.008406,-5.008406,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.924255,-66.833496,179.633331,97.700264,86.123146,82.195816,0.039269,0.105972,0.057988,0.000022,-0.010190,0.020660,
feedback,0.069531,1786442368685,7,Ry,5.000000,15.000000,0.019691,-4.980309,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.923981,-66.833717,179.632736,97.702232,86.123245,82.197754,-0.040949,0.036976,-0.090218,-0.013125,0.024127,0.000001,
feedback,0.077149,1786442368694,7,Ry,5.000000,15.000000,0.247154,-4.752846,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.921570,-66.835007,179.629654,97.721634,86.124046,82.217110,-0.576047,-0.356662,-0.668815,-0.142321,0.297107,-0.007054,
feedback,0.085722,1786442368702,7,Ry,5.000000,15.000000,0.696373,-4.303627,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.912292,-66.840736,179.616486,97.800575,86.127296,82.295753,-1.230324,-0.821679,-1.820939,-0.331679,0.818476,-0.028661,
feedback,0.093527,1786442368710,7,Ry,5.000000,15.000000,1.187625,-3.812375,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.898987,-66.847389,179.587402,97.995316,86.132706,82.490143,-1.240417,-0.760648,-2.759630,-0.335093,1.329675,-0.018049,
feedback,0.101553,1786442368719,7,Ry,5.000000,15.000000,1.387270,-3.612730,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.891418,-66.852409,179.566620,98.159302,86.134979,82.653648,-0.982574,-0.566993,-2.652254,-0.034492,1.452718,-0.001806,
feedback,0.109839,1786442368727,7,Ry,5.000000,15.000000,1.605615,-3.394385,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.885529,-66.855705,179.546173,98.347382,86.136154,82.841293,-0.759846,-0.399684,-2.570708,0.061010,1.653013,0.002446,
feedback,0.118684,1786442368736,7,Ry,5.000000,15.000000,1.680998,-3.319002,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.880066,-66.859421,179.528152,98.549408,86.136787,83.042816,-0.678521,-0.348573,-2.131413,0.151574,1.705435,0.014463,
feedback,0.126207,1786442368744,7,Ry,5.000000,15.000000,1.585326,-3.414674,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.876953,-66.861847,179.515915,98.742485,86.136566,83.235374,-0.450598,-0.281892,-1.397348,0.252656,1.579313,-0.006848,
feedback,0.134892,1786442368752,7,Ry,5.000000,15.000000,1.492209,-3.507791,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.874664,-66.863716,179.507538,98.924095,86.134972,83.416565,-0.177536,-0.069126,-0.716524,0.440095,1.429540,0.005232,
feedback,0.145313,1786442368761,7,Ry,5.000000,15.000000,1.689505,-3.310495,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.868622,-66.868919,179.499924,99.119537,86.133186,83.611404,-0.697888,-0.502757,-0.842965,0.383344,1.651566,-0.009651,
feedback,0.150723,1786442368769,7,Ry,5.000000,15.000000,2.221981,-2.778019,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.858429,-66.875366,179.490402,99.370430,86.131386,83.861893,-1.290994,-0.952765,-1.178988,0.513760,2.167712,0.011917,
feedback,0.158998,1786442368778,7,Ry,5.000000,15.000000,2.773178,-2.226822,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.845886,-66.882820,179.477921,99.682480,86.128731,84.173607,-1.645490,-0.725630,-1.635319,0.601069,2.711039,0.095195,
feedback,0.167748,1786442368786,7,Ry,5.000000,15.000000,3.148776,-1.851224,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.835205,-66.889595,179.466888,100.042496,86.125694,84.533646,-1.153110,-0.704151,-1.260178,0.683970,3.076197,0.131344,
feedback,0.175352,1786442368794,7,Ry,5.000000,15.000000,3.673174,-1.326826,,,435.926239,-66.832047,179.638519,97.689056,86.122276,82.184769,435.828674,-66.893639,179.456161,100.662743,86.120285,85.154572,-0.089409,-0.151902,-0.505425,0.788419,3.589868,0.171542,
