event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.002408,1786439436769,5,Rx,0.000000,0.000000,-0.003093,-0.003093,,,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,335.911560,-66.844284,179.607391,90.000488,50.000687,90.001007,-0.091565,0.058924,-0.077395,-0.019628,0.019738,0.020599,
feedback,0.009719,1786439436773,5,Rx,0.000000,0.000000,0.008353,0.008353,,,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,335.911926,-66.844452,179.607803,90.000366,50.000637,90.000801,0.092731,-0.041805,0.103570,0.012762,-0.019738,-0.027466,
command,0.000009,,,Rx,5.000000,15.000000,,,,11.902,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,,,,,,,,,,,,,"0,{1447},RelMovLTool(0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,a=30,v=24,cp=0);"
feedback,0.017919,1786439436782,7,Rx,5.000000,15.000000,-0.018978,-5.018978,,,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,335.911407,-66.844673,179.607208,90.000572,50.000675,90.000992,-0.037532,-0.017436,0.088282,-0.002936,-0.013159,0.013733,
feedback,0.026101,1786439436791,7,Rx,5.000000,15.000000,0.017947,-4.982053,,,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,335.910583,-66.845001,179.606979,90.000740,50.000706,90.001060,-0.115598,-0.072391,-0.077394,-0.005895,0.019738,-0.006866,
feedback,0.034084,1786439436799,7,Rx,5.000000,15.000000,-0.010190,-5.010190,,,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,435.911713,-66.843605,179.607071,-90.001663,79.999352,-90.001122,-0.098410,0.047772,-0.085669,-0.005895,0.019738,0.006866,
feedback,0.042337,1786439436807,7,Rx,5.000000,15.000000,0.016952,-4.983048,,,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,435.911926,-66.843529,179.607300,-90.001518,79.999329,-90.000999,0.187524,0.010950,0.106574,0.005895,-0.019738,-0.013733,
feedback,0.050458,1786439436816,7,Rx,5.000000,15.000000,-0.000093,-5.000093,,,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,435.911469,-66.843773,179.606857,-90.001968,79.999306,-90.001442,-0.178627,-0.075884,-0.213235,-0.004924,0.039476,-0.006866,
feedback,0.059223,1786439436824,7,Rx,5.000000,15.000000,0.019144,-4.980856,,,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,435.911804,-66.843781,179.606628,-90.001968,79.999359,-90.001442,0.114062,-0.088158,-0.121106,0.004901,0.006579,-0.020599,
feedback,0.066907,1786439436832,7,Rx,5.000000,15.000000,-0.011239,-5.011239,,,335.912415,-66.844498,179.608047,90.000206,50.000660,90.000626,435.912201,-66.842621,179.607666,-90.001060,79.999405,-90.000465,0.105325,0.240426,0.079804,-0.002936,-0.013159,0.013733,
