event,pc_time_s,controller_timestamp,robot_mode,segment,planned_rx_deg_s,planned_ry_deg_s,planned_rz_deg_s,cp,actual_wx_deg_s,actual_wy_deg_s,actual_wz_deg_s,latency_ms,response
feedback,0.199666,1786508445629,7,10,-1.6666666666666667,3.333333333333333,0.0,,0.11227425187826157,3.61637020111084,-0.46516627073287964,,
feedback,0.204727,1786508445638,7,10,-1.6666666666666667,3.333333333333333,0.0,,0.1874789297580719,3.4680442810058594,-0.5964312553405762,,
command,0.196662,,,11,-2.5,2.5,0.0,100,,,,7.572,"0,{233},RelMovLTool(0.000000,0.000000,0.000000,-0.333333,0.333333,0.000000,a=30,v=11,cp=100);"
feedback,0.215976,1786508445646,7,11,-2.5,2.5,0.0,,0.1384362131357193,3.4870071411132812,-0.617569088935852,,
feedback,0.221313,1786508445655,7,11,-2.5,2.5,0.0,,0.08795808255672455,3.6728694438934326,-0.6527360081672668,,
command,0.208495,,,12,-3.3333333333333335,1.6666666666666665,0.0,100,,,,5.487,"0,{234},RelMovLTool(0.000000,0.000000,0.000000,-0.444444,0.222222,0.000000,a=30,v=15,cp=100);"
feedback,0.229267,1786508445663,7,12,-3.3333333333333335,1.6666666666666665,0.0,,0.03026820346713066,4.096385478973389,-0.7159045338630676,,
feedback,0.237728,1786508445668,7,12,-3.3333333333333335,1.6666666666666665,0.0,,0.09261249005794525,4.166797161102295,-0.6962793469429016,,
command,0.224857,,,13,-4.166666666666667,0.833333333333333,0.0,100,,,,7.381,"0,{235},RelMovLTool(0.000000,0.000000,0.000000,-0.555556,0.111111,0.000000,a=30,v=19,cp=100);"
feedback,0.245921,1786508445676,7,13,-4.166666666666667,0.833333333333333,0.0,,0.05269836261868477,4.775904655456543,-0.8227250576019287,,
command,0.240947,,,14,-5.0,0.0,0.0,100,,,,9.404,"0,{236},RelMovLTool(0.000000,0.000000,0.000000,-0.666667,0.000000,0.000000,a=30,v=23,cp=100);"
feedback,0.254346,1786508445685,7,14,-5.0,0.0,0.0,,-0.07988056540489197,4.903620719909668,-0.9194951057434082,,
feedback,0.266889,1786508445694,7,14,-5.0,0.0,0.0,,-0.10235340148210526,5.050711154937744,-0.9278797507286072,,
feedback,0.270504,1786508445702,7,14,-5.0,0.0,0.0,,-0.06802608072757721,5.120763301849365,-0.9022185206413269,,
feedback,0.278937,1786508445711,7,14,-5.0,0.0,0.0,,-0.33789268136024475,5.159004211425781,-0.9560384154319763,,
command,0.268726,,,15,-5.0,0.0,0.0,100,,,,6.172,"0,{237},RelMovLTool(0.000000,0.000000,0.000000,-21.000000,0.000000,0.000000,a=30,v=23,cp=100);"
feedback,0.290229,1786508445719,7,15,-5.0,0.0,0.0,,-0.26525408029556274,5.126089096069336,-0.923456609249115,,
feedback,0.294788,1786508445728,7,15,-5.0,0.0,0.0,,-0.18198329210281372,4.919851779937744,-0.8697587847709656,,
command,0.284690,,,16,-4.166666666666667,-0.8333333333333334,0.0,100,,,,7.223,"0,{238},RelMovLTool(0.000000,0.000000,0.000000,-0.555556,-0.111111,0.000000,a=30,v=19,cp=100);"
feedback,0.303861,1786508445736,7,16,-4.166666666666667,-0.8333333333333334,0.0,,-0.025101903825998306,4.732010364532471,-1.0304256677627563,,
command,0.296660,,,17,-3.333333333333333,-1.6666666666666667,0.0,100,,,,6.233,"0,{239},RelMovLTool(0.000000,0.000000,0.000000,-0.444444,-0.222222,0.000000,a=30,v=15,cp=100);"
feedback,0.311839,1786508445745,7,17,-3.333333333333333,-1.6666666666666667,0.0,,0.0037218385841697454,4.6545844078063965,-0.9629243612289429,,
feedback,0.319887,1786508445753,7,17,-3.333333333333333,-1.6666666666666667,0.0,,0.05801057070493698,4.63456916809082,-0.9715642929077148,,
command,0.312298,,,18,-2.5,-2.5,0.0,100,,,,9.284,"0,{240},RelMovLTool(0.000000,0.000000,0.000000,-0.333333,-0.333333,0.000000,a=30,v=11,cp=100);"
feedback,0.332705,1786508445762,7,18,-2.5,-2.5,0.0,,0.07440740615129471,4.678858757019043,-0.9251528382301331,,
feedback,0.336180,1786508445770,7,18,-2.5,-2.5,0.0,,-0.016352638602256775,4.806815147399902,-0.9189229607582092,,
command,0.324057,,,19,-1.6666666666666665,-3.3333333333333335,0.0,100,,,,6.340,"0,{241},RelMovLTool(0.000000,0.000000,0.000000,-0.222222,-0.444444,0.000000,a=30,v=15,cp=100);"
feedback,0.344267,1786508445775,7,19,-1.6666666666666665,-3.3333333333333335,0.0,,0.020553160458803177,4.909355640411377,-0.8932027816772461,,
feedback,0.352543,1786508445784,7,19,-1.6666666666666665,-3.3333333333333335,0.0,,-0.030432667583227158,4.985776424407959,-0.9216464161872864,,
command,0.341448,,,20,-0.833333333333333,-4.166666666666667,0.0,100,,,,8.436,"0,{242},RelMovLTool(0.000000,0.000000,0.000000,-0.111111,-0.555556,0.000000,a=30,v=19,cp=100);"
feedback,0.360556,1786508445792,7,20,-0.833333333333333,-4.166666666666667,0.0,,-0.1079084575176239,5.132815361022949,-0.9233168959617615,,
feedback,0.369104,1786508445801,7,20,-0.833333333333333,-4.166666666666667,0.0,,-0.0855429545044899,5.2858099937438965,-0.9535360932350159,,
command,0.359245,,,21,0.0,-5.0,0.0,100,,,,11.176,"0,{243},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-0.666667,0.000000,a=30,v=23,cp=100);"
feedback,0.378819,1786508445809,7,21,0.0,-5.0,0.0,,-0.07934309542179108,5.137393474578857,-0.9952347278594971,,
feedback,0.385304,1786508445817,7,21,0.0,-5.0,0.0,,-0.116035595536232,5.1751790046691895,-0.9961848258972168,,
feedback,0.393499,1786508445826,7,21,0.0,-5.0,0.0,,-0.08851194381713867,5.046405792236328,-0.8941007852554321,,
command,0.385245,,,22,0.0,-5.0,0.0,100,,,,7.033,"0,{244},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-21.000000,0.000000,a=30,v=23,cp=100);"
feedback,0.403672,1786508445834,7,22,0.0,-5.0,0.0,,-0.008453632704913616,4.994131565093994,-0.9240937232971191,,
feedback,0.410012,1786508445843,7,22,0.0,-5.0,0.0,,0.025619681924581528,4.974262237548828,-0.9328274130821228,,
feedback,0.418548,1786508445851,7,22,0.0,-5.0,0.0,,0.07038963586091995,4.820014476776123,-0.872039258480072,,
command,0.412509,,,23,1.6666666666666667,-4.166666666666667,0.0,100,,,,8.974,"0,{245},RelMovLTool(0.000000,0.000000,0.000000,0.222222,-0.555556,0.000000,a=30,v=19,cp=100);"
feedback,0.426833,1786508445860,7,23,1.6666666666666667,-4.166666666666667,0.0,,0.09131752699613571,4.882737636566162,-0.9636333584785461,,
feedback,0.434819,1786508445868,7,23,1.6666666666666667,-4.166666666666667,0.0,,0.37483301758766174,4.9642744064331055,-0.918091356754303,,
command,0.425088,,,24,3.3333333333333335,-3.333333333333333,0.0,100,,,,6.459,"0,{246},RelMovLTool(0.000000,0.000000,0.000000,0.444444,-0.444444,0.000000,a=30,v=15,cp=100);"
feedback,0.443330,1786508445877,7,24,3.3333333333333335,-3.333333333333333,0.0,,0.1710633486509323,5.188507080078125,-0.9374898076057434,,
feedback,0.451529,1786508445885,7,24,3.3333333333333335,-3.333333333333333,0.0,,0.13354818522930145,5.30357551574707,-0.9323750138282776,,
command,0.440957,,,25,5.0,-2.5,0.0,100,,,,7.131,"0,{247},RelMovLTool(0.000000,0.000000,0.000000,0.666667,-0.333333,0.000000,a=30,v=23,cp=100);"
feedback,0.459782,1786508445894,7,25,5.0,-2.5,0.0,,0.1128150224685669,5.303372859954834,-0.8716546893119812,,
feedback,0.467888,1786508445898,7,25,5.0,-2.5,0.0,,0.09116088598966599,5.341732501983643,-0.8860061764717102,,
command,0.457074,,,26,6.666666666666667,-1.6666666666666665,0.0,100,,,,8.188,"0,{248},RelMovLTool(0.000000,0.000000,0.000000,0.888889,-0.222222,0.000000,a=30,v=30,cp=100);"
feedback,0.475832,1786508445907,7,26,6.666666666666667,-1.6666666666666665,0.0,,0.028190620243549347,5.220249176025391,-0.8366003632545471,,
feedback,0.484126,1786508445915,7,26,6.666666666666667,-1.6666666666666665,0.0,,-0.06714335829019547,5.155243873596191,-0.9034919142723083,,
command,0.473119,,,27,8.333333333333334,-0.833333333333333,0.0,100,,,,9.287,"0,{249},RelMovLTool(0.000000,0.000000,0.000000,1.111111,-0.111111,0.000000,a=30,v=38,cp=100);"
feedback,0.492415,1786508445924,7,27,8.333333333333334,-0.833333333333333,0.0,,0.06779550015926361,4.993597030639648,-0.9000803232192993,,
command,0.484709,,,28,10.0,0.0,0.0,100,,,,5.854,"0,{250},RelMovLTool(0.000000,0.000000,0.000000,1.333333,0.000000,0.000000,a=30,v=45,cp=100);"
feedback,0.504615,1786508445932,7,28,10.0,0.0,0.0,,0.2083236575126648,4.858154773712158,-0.8010313510894775,,
feedback,0.508786,1786508445941,7,28,10.0,0.0,0.0,,0.23163309693336487,4.812626838684082,-0.7621468901634216,,
command,0.497010,,,29,10.0,0.0,0.0,100,,,,6.101,"0,{251},RelMovLTool(0.000000,0.000000,0.000000,42.000000,0.000000,0.000000,a=30,v=45,cp=100);"
feedback,0.516752,1786508445949,7,29,10.0,0.0,0.0,,0.30455297231674194,4.779582500457764,-0.8203378319740295,,
feedback,0.525228,1786508445957,7,29,10.0,0.0,0.0,,0.3087356388568878,4.855851173400879,-0.8640286922454834,,
command,0.512649,,,30,8.333333333333334,1.6666666666666667,0.0,100,,,,8.500,"0,{252},RelMovLTool(0.000000,0.000000,0.000000,1.111111,0.222222,0.000000,a=30,v=38,cp=100);"
feedback,0.533166,1786508445966,7,30,8.333333333333334,1.6666666666666667,0.0,,0.23166006803512573,4.945038318634033,-0.8710528612136841,,
command,0.524461,,,31,6.666666666666666,3.3333333333333335,0.0,100,,,,5.208,"0,{253},RelMovLTool(0.000000,0.000000,0.000000,0.888889,0.444444,0.000000,a=30,v=30,cp=100);"
feedback,0.542937,1786508445974,7,31,6.666666666666666,3.3333333333333335,0.0,,0.1410025656223297,5.034372329711914,-0.8638624548912048,,
feedback,0.549493,1786508445983,7,31,6.666666666666666,3.3333333333333335,0.0,,0.1264578104019165,5.002493858337402,-0.830095112323761,,
command,0.540291,,,32,5.0,5.0,0.0,100,,,,6.015,"0,{254},RelMovLTool(0.000000,0.000000,0.000000,0.666667,0.666667,0.000000,a=30,v=23,cp=100);"
feedback,0.558955,1786508445991,7,32,5.0,5.0,0.0,,0.0054168482311069965,5.1637725830078125,-0.7265199422836304,,
feedback,0.566571,1786508446000,7,32,5.0,5.0,0.0,,0.08130143582820892,5.109803199768066,-0.8055121898651123,,
command,0.556491,,,33,3.333333333333333,6.666666666666667,0.0,100,,,,7.204,"0,{255},RelMovLTool(0.000000,0.000000,0.000000,0.444444,0.888889,0.000000,a=30,v=31,cp=100);"
feedback,0.575170,1786508446008,7,33,3.333333333333333,6.666666666666667,0.0,,0.10857731103897095,5.019654273986816,-0.8555088639259338,,
feedback,0.582864,1786508446017,7,33,3.333333333333333,6.666666666666667,0.0,,0.0825638547539711,5.024832725524902,-0.9385238885879517,,
command,0.572559,,,34,1.666666666666666,8.333333333333334,0.0,100,,,,8.234,"0,{256},RelMovLTool(0.000000,0.000000,0.000000,0.222222,1.111111,0.000000,a=30,v=38,cp=100);"
feedback,0.591661,1786508446025,7,34,1.666666666666666,8.333333333333334,0.0,,0.03679543733596802,4.9335246086120605,-1.0056878328323364,,
feedback,0.599123,1786508446029,7,34,1.666666666666666,8.333333333333334,0.0,,0.06668196618556976,4.779074668884277,-0.991553783416748,,
command,0.589736,,,35,0.0,10.0,0.0,100,,,,9.519,"0,{257},RelMovLTool(0.000000,0.000000,0.000000,0.000000,1.333333,0.000000,a=30,v=46,cp=100);"
feedback,0.607417,1786508446038,7,35,0.0,10.0,0.0,,0.08119190484285355,4.658064842224121,-0.8610916137695312,,
feedback,0.615654,1786508446047,7,35,0.0,10.0,0.0,,0.10004604607820511,4.676437854766846,-0.8702272772789001,,
command,0.604344,,,36,0.0,10.0,0.0,100,,,,9.138,"0,{258},RelMovLTool(0.000000,0.000000,0.000000,0.000000,42.000000,0.000000,a=30,v=46,cp=100);"
feedback,0.623691,1786508446055,7,36,0.0,10.0,0.0,,0.04430339112877846,4.6568989753723145,-0.875870406627655,,
feedback,0.631990,1786508446064,7,36,0.0,10.0,0.0,,-0.0866793766617775,4.824456214904785,-0.874373197555542,,
feedback,0.640141,1786508446072,7,36,0.0,10.0,0.0,,-0.2575662434101105,4.978116035461426,-0.91226726770401,,
command,0.629016,,,37,-1.6666666666666667,8.333333333333334,0.0,100,,,,8.644,"0,{259},RelMovLTool(0.000000,0.000000,0.000000,-0.222222,1.111111,0.000000,a=30,v=38,cp=100);"
feedback,0.648672,1786508446081,7,37,-1.6666666666666667,8.333333333333334,0.0,,-0.4129416346549988,5.151666164398193,-0.8828403353691101,,
command,0.640341,,,38,-3.3333333333333335,6.666666666666666,0.0,100,,,,4.998,"0,{260},RelMovLTool(0.000000,0.000000,0.000000,-0.444444,0.888889,0.000000,a=30,v=31,cp=100);"
feedback,0.658974,1786508446089,7,38,-3.3333333333333335,6.666666666666666,0.0,,-0.45388558506965637,5.210016250610352,-0.8007506728172302,,
feedback,0.664618,1786508446098,7,38,-3.3333333333333335,6.666666666666666,0.0,,-0.3588433265686035,5.162632465362549,-0.8877303600311279,,
command,0.656375,,,39,-5.0,5.0,0.0,100,,,,5.920,"0,{261},RelMovLTool(0.000000,0.000000,0.000000,-0.666667,0.666667,0.000000,a=30,v=23,cp=100);"
feedback,0.674741,1786508446106,7,39,-5.0,5.0,0.0,,-0.18693438172340393,5.122513294219971,-0.8821086883544922,,
feedback,0.680826,1786508446115,7,39,-5.0,5.0,0.0,,-0.20141324400901794,5.090724468231201,-0.8753212094306946,,
command,0.672179,,,40,-6.666666666666667,3.333333333333333,0.0,100,,,,6.591,"0,{262},RelMovLTool(0.000000,0.000000,0.000000,-0.888889,0.444444,0.000000,a=30,v=30,cp=100);"
feedback,0.691119,1786508446123,7,40,-6.666666666666667,3.333333333333333,0.0,,-0.17404566705226898,4.988723278045654,-0.8004686832427979,,
feedback,0.697436,1786508446128,7,40,-6.666666666666667,3.333333333333333,0.0,,-0.17396937310695648,5.121614933013916,-0.8721784353256226,,
command,0.688475,,,41,-8.333333333333334,1.666666666666666,0.0,100,,,,7.847,"0,{263},RelMovLTool(0.000000,0.000000,0.000000,-1.111111,0.222222,0.000000,a=30,v=38,cp=100);"
feedback,0.707143,1786508446136,7,41,-8.333333333333334,1.666666666666666,0.0,,-0.07927808165550232,4.979830741882324,-0.8135331869125366,,
command,0.700561,,,42,-10.0,0.0,0.0,100,,,,4.940,"0,{264},RelMovLTool(0.000000,0.000000,0.000000,-1.333333,0.000000,0.000000,a=30,v=45,cp=100);"
feedback,0.713975,1786508446145,7,42,-10.0,0.0,0.0,,0.024332577362656593,4.785207271575928,-0.871877908706665,,
feedback,0.723322,1786508446153,7,42,-10.0,0.0,0.0,,-0.07613960653543472,4.970491409301758,-0.9198660850524902,,
command,0.716546,,,43,-10.0,0.0,0.0,100,,,,8.835,"0,{265},RelMovLTool(0.000000,0.000000,0.000000,-42.000000,0.000000,0.000000,a=30,v=45,cp=100);"
feedback,0.731211,1786508446162,7,43,-10.0,0.0,0.0,,0.03288989141583443,4.894257068634033,-0.8425436615943909,,
feedback,0.738228,1786508446170,7,43,-10.0,0.0,0.0,,-0.053146928548812866,5.072355270385742,-0.8843253254890442,,
feedback,0.746675,1786508446178,7,43,-10.0,0.0,0.0,,-0.12194239348173141,5.162181377410889,-0.8427661061286926,,
command,0.740595,,,44,-8.333333333333334,-1.6666666666666667,0.0,100,,,,5.190,"0,{266},RelMovLTool(0.000000,0.000000,0.000000,-1.111111,-0.222222,0.000000,a=30,v=38,cp=100);"
feedback,0.755175,1786508446187,7,44,-8.333333333333334,-1.6666666666666667,0.0,,-0.14986994862556458,5.123295783996582,-0.8488531708717346,,
feedback,0.762880,1786508446195,7,44,-8.333333333333334,-1.6666666666666667,0.0,,-0.21628428995609283,5.284168243408203,-0.8018341660499573,,
command,0.756518,,,45,-6.666666666666666,-3.3333333333333335,0.0,100,,,,6.101,"0,{267},RelMovLTool(0.000000,0.000000,0.000000,-0.888889,-0.444444,0.000000,a=30,v=30,cp=100);"
feedback,0.771134,1786508446204,7,45,-6.666666666666666,-3.3333333333333335,0.0,,-0.10315513610839844,5.29630708694458,-0.7544342279434204,,
feedback,0.778934,1786508446212,7,45,-6.666666666666666,-3.3333333333333335,0.0,,-0.08123751729726791,5.165424346923828,-0.913213849067688,,
command,0.772674,,,46,-5.0,-5.0,0.0,100,,,,7.228,"0,{268},RelMovLTool(0.000000,0.000000,0.000000,-0.666667,-0.666667,0.000000,a=30,v=23,cp=100);"
feedback,0.787544,1786508446221,7,46,-5.0,-5.0,0.0,,0.018621070310473442,4.960092067718506,-0.8539250493049622,,
feedback,0.795812,1786508446229,7,46,-5.0,-5.0,0.0,,0.35943061113357544,4.7454833984375,-0.8352303504943848,,
command,0.788820,,,47,-3.333333333333333,-6.666666666666667,0.0,100,,,,8.364,"0,{269},RelMovLTool(0.000000,0.000000,0.000000,-0.444444,-0.888889,0.000000,a=30,v=31,cp=100);"
feedback,0.808285,1786508446238,7,47,-3.333333333333333,-6.666666666666667,0.0,,0.39098119735717773,4.7706074714660645,-0.8390285968780518,,
feedback,0.812029,1786508446246,7,47,-3.333333333333333,-6.666666666666667,0.0,,0.3715917766094208,4.787719249725342,-0.8811826705932617,,
command,0.805030,,,48,-1.666666666666666,-8.333333333333334,0.0,100,,,,9.563,"0,{270},RelMovLTool(0.000000,0.000000,0.000000,-0.222222,-1.111111,0.000000,a=30,v=38,cp=100);"
feedback,0.824900,1786508446255,7,48,-1.666666666666666,-8.333333333333334,0.0,,0.26545268297195435,4.840690612792969,-0.7815618515014648,,
feedback,0.828604,1786508446259,7,48,-1.666666666666666,-8.333333333333334,0.0,,0.21807509660720825,4.884692192077637,-0.814965009689331,,
feedback,0.836733,1786508446267,7,48,-1.666666666666666,-8.333333333333334,0.0,,0.20921316742897034,4.941858768463135,-0.8927315473556519,,
command,0.828570,,,49,0.0,-10.0,0.0,100,,,,7.428,"0,{271},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-1.333333,0.000000,a=30,v=46,cp=100);"
feedback,0.847731,1786508446276,7,49,0.0,-10.0,0.0,,0.1064184233546257,5.124321460723877,-0.7890574336051941,,
feedback,0.853383,1786508446284,7,49,0.0,-10.0,0.0,,0.004686827305704355,5.091457366943359,-0.7846007943153381,,
command,0.844995,,,50,0.0,-10.0,0.0,100,,,,8.852,"0,{272},RelMovLTool(0.000000,0.000000,0.000000,0.000000,-42.000000,0.000000,a=30,v=46,cp=100);"
feedback,0.864502,1786508446293,7,50,0.0,-10.0,0.0,,0.17820923030376434,5.068233013153076,-0.871741771697998,,
command,0.856426,,,51,1.6666666666666667,-8.333333333333334,1.6666666666666667,100,,,,5.315,"0,{273},RelMovLTool(0.000000,0.000000,0.000000,0.222222,-1.111111,0.222222,a=30,v=38,cp=100);"
feedback,0.869852,1786508446301,7,51,1.6666666666666667,-8.333333333333334,1.6666666666666667,,0.16835054755210876,5.008861064910889,-0.878300130367279,,
feedback,0.877885,1786508446310,7,51,1.6666666666666667,-8.333333333333334,1.6666666666666667,,0.20210473239421844,5.07814884185791,-0.9110326170921326,,
command,0.872333,,,52,3.3333333333333335,-6.666666666666666,3.3333333333333335,100,,,,5.149,"0,{274},RelMovLTool(0.000000,0.000000,0.000000,0.444444,-0.888889,0.444444,a=30,v=31,cp=100);"
feedback,0.887076,1786508446318,7,52,3.3333333333333335,-6.666666666666666,3.3333333333333335,,0.24466052651405334,4.94248104095459,-0.987565815448761,,
feedback,0.894349,1786508446326,7,52,3.3333333333333335,-6.666666666666666,3.3333333333333335,,0.2687358558177948,4.7811055183410645,-1.0348248481750488,,
command,0.888990,,,53,5.0,-5.0,5.0,100,,,,7.571,"0,{275},RelMovLTool(0.000000,0.000000,0.000000,0.666667,-0.666667,0.666667,a=30,v=23,cp=100);"
feedback,0.903314,1786508446335,7,53,5.0,-5.0,5.0,,0.21207652986049652,4.761380672454834,-1.0390962362289429,,
feedback,0.910606,1786508446343,7,53,5.0,-5.0,5.0,,0.17057442665100098,4.788147926330566,-0.9422207474708557,,
command,0.904477,,,54,6.666666666666667,-3.333333333333333,6.666666666666667,100,,,,8.336,"0,{276},RelMovLTool(0.000000,0.000000,0.000000,0.888889,-0.444444,0.888889,a=30,v=30,cp=100);"
feedback,0.923173,1786508446351,7,54,6.666666666666667,-3.333333333333333,6.666666666666667,,0.22700248658657074,4.664422988891602,-0.9511749744415283,,
feedback,0.927301,1786508446360,7,54,6.666666666666667,-3.333333333333333,6.666666666666667,,0.1654578447341919,4.800436019897461,-0.8625133633613586,,
feedback,0.935504,1786508446368,7,54,6.666666666666667,-3.333333333333333,6.666666666666667,,0.06334356963634491,4.965677738189697,-0.9308241009712219,,
command,0.928912,,,55,8.333333333333334,-1.666666666666666,8.333333333333334,100,,,,7.498,"0,{277},RelMovLTool(0.000000,0.000000,0.000000,1.111111,-0.222222,1.111111,a=30,v=38,cp=100);"
feedback,0.943699,1786508446377,7,55,8.333333333333334,-1.666666666666666,8.333333333333334,,0.023570779711008072,5.106566429138184,-0.9125932455062866,,
feedback,0.951947,1786508446385,7,55,8.333333333333334,-1.666666666666666,8.333333333333334,,-0.027250992134213448,5.079106330871582,-0.9924632906913757,,
command,0.940748,,,56,10.0,0.0,10.0,100,,,,6.358,"0,{278},RelMovLTool(0.000000,0.000000,0.000000,1.333333,0.000000,1.333333,a=30,v=45,cp=100);"
feedback,0.960142,1786508446394,7,56,10.0,0.0,10.0,,-0.031394682824611664,5.1113386154174805,-0.9326092600822449,,
command,0.953364,,,57,10.0,0.0,10.0,0,,,,6.879,"0,{279},RelMovLTool(0.000000,0.000000,0.000000,46.000000,0.000000,46.000000,a=30,v=45,cp=0);"
feedback,0.972267,1786508446402,7,57,10.0,0.0,10.0,,-0.17154189944267273,5.184355735778809,-0.871107816696167,,
feedback,0.976910,1786508446411,7,57,10.0,0.0,10.0,,-0.08991783857345581,5.078815460205078,-0.9442777037620544,,
feedback,0.985035,1786508446419,7,57,10.0,0.0,10.0,,-0.09640615433454514,5.047467231750488,-0.9167847633361816,,
feedback,0.993370,1786508446427,7,57,10.0,0.0,10.0,,-0.24469640851020813,5.004025459289551,-0.885626494884491,,
