event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.009882,1786441981787,5,Rx,0.000000,0.000000,-0.004124,-0.004124,,,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,335.910492,-66.844841,179.610641,90.000122,50.000011,90.000290,-0.128200,0.058527,-0.150303,-0.000994,0.026317,0.027466,
feedback,0.013809,1786441981795,5,Rx,0.000000,0.000000,-0.021145,-0.021145,,,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,335.910919,-66.844948,179.611343,89.999916,49.999973,90.000046,0.158000,0.047193,0.160408,0.002959,-0.032896,-0.000000,
command,0.000008,,,Rx,5.000000,15.000000,,,,11.883,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,,,,,,,,,,,,,"0,{1537},RelMovLTool(0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,a=30,v=23,cp=0);"
feedback,0.021217,1786441981804,7,Rx,5.000000,15.000000,0.013613,-4.986387,,,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,335.910919,-66.845016,179.611252,89.999916,49.999973,90.000076,0.057349,-0.035601,0.119292,-0.000971,-0.019738,-0.034332,
feedback,0.027821,1786441981813,7,Rx,5.000000,15.000000,-0.016916,-5.016916,,,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,335.910767,-66.844910,179.611313,89.999916,49.999973,90.000099,0.121365,0.036250,0.087501,0.007861,-0.026317,0.000000,
feedback,0.036450,1786441981821,7,Rx,5.000000,15.000000,-0.013733,-5.013733,,,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,435.910492,-66.844704,179.610703,-176.180435,89.999947,-176.180283,-0.121455,0.008783,-0.207370,-0.009826,0.032896,0.013733,
feedback,0.044304,1786441981829,7,Rx,5.000000,15.000000,0.048065,-4.951935,,,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,435.910553,-66.845322,179.610489,-176.180252,89.999947,-176.180267,0.027559,-0.149481,0.043176,0.003930,-0.013158,-0.048065,
feedback,0.052994,1786441981838,7,Rx,5.000000,15.000000,-0.013733,-5.013733,,,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,435.910889,-66.844673,179.611252,37.326702,89.999969,37.326839,0.245859,0.145814,0.138617,0.000994,-0.026317,0.013733,
feedback,0.060830,1786441981846,7,Rx,5.000000,15.000000,0.013733,-4.986267,,,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,435.910736,-66.845070,179.610825,-138.700760,89.999962,-138.700760,0.074079,0.004383,-0.100794,-0.003930,0.013158,-0.013733,
feedback,0.069988,1786441981855,7,Rx,5.000000,15.000000,0.041199,-4.958801,,,335.910156,-66.845642,179.610672,90.000160,50.000019,90.000069,435.910431,-66.845894,179.611237,-15.701528,89.999969,-15.701719,0.012792,-0.158679,0.143288,-0.007837,-0.019738,-0.041199,
