event,pc_time_s,controller_timestamp,robot_mode,segment,planned_rx_deg_s,planned_ry_deg_s,planned_rz_deg_s,cp,actual_wx_deg_s,actual_wy_deg_s,actual_wz_deg_s,latency_ms,response
feedback,0.366822,1786508788679,7,12,0.0,10.0,-10.0,,-7.075145721435547,6.263481140136719,-3.987668514251709,,
feedback,0.373926,1786508788687,7,12,0.0,10.0,-10.0,,-7.06629753112793,6.1360368728637695,-4.04477071762085,,
feedback,0.382523,1786508788696,7,12,0.0,10.0,-10.0,,-6.967822551727295,6.04620361328125,-4.007948398590088,,
feedback,0.391555,1786508788704,7,12,0.0,10.0,-10.0,,-6.904893398284912,5.917661666870117,-4.011429309844971,,
feedback,0.398803,1786508788712,7,12,0.0,10.0,-10.0,,-7.416731834411621,6.119417190551758,-3.6885619163513184,,
feedback,0.407579,1786508788721,7,12,0.0,10.0,-10.0,,-7.244271278381348,6.268899917602539,-3.916466236114502,,
feedback,0.415393,1786508788729,7,12,0.0,10.0,-10.0,,-7.006228446960449,6.442596435546875,-4.002323150634766,,
feedback,0.423690,1786508788738,7,12,0.0,10.0,-10.0,,-6.7493391036987305,6.529471397399902,-3.708740711212158,,
feedback,0.431457,1786508788746,7,12,0.0,10.0,-10.0,,-6.637321472167969,6.431273460388184,-3.7551827430725098,,
feedback,0.439579,1786508788754,7,12,0.0,10.0,-10.0,,-6.641530990600586,6.323269844055176,-3.6817543506622314,,
feedback,0.448870,1786508788763,7,12,0.0,10.0,-10.0,,-6.498392581939697,6.14394474029541,-3.522470474243164,,
feedback,0.456202,1786508788771,7,12,0.0,10.0,-10.0,,-6.344282150268555,5.989838123321533,-3.384596824645996,,
feedback,0.465032,1786508788775,7,12,0.0,10.0,-10.0,,-6.275259017944336,6.025440692901611,-3.454198122024536,,
feedback,0.472821,1786508788784,7,12,0.0,10.0,-10.0,,-6.236723899841309,5.996114253997803,-3.692380905151367,,
feedback,0.483696,1786508788792,7,12,0.0,10.0,-10.0,,-6.635411739349365,6.116141319274902,-3.829240322113037,,
feedback,0.489325,1786508788801,7,12,0.0,10.0,-10.0,,-6.478115558624268,6.131357669830322,-3.831169366836548,,
feedback,0.497034,1786508788809,7,12,0.0,10.0,-10.0,,-6.513113021850586,6.270774841308594,-3.965836524963379,,
feedback,0.505253,1786508788818,7,12,0.0,10.0,-10.0,,-6.482270240783691,6.223371982574463,-4.174211502075195,,
feedback,0.513190,1786508788826,7,12,0.0,10.0,-10.0,,-6.703680992126465,6.3042731285095215,-4.150328636169434,,
feedback,0.521631,1786508788835,7,12,0.0,10.0,-10.0,,-6.861321449279785,6.055320739746094,-4.048336029052734,,
feedback,0.529619,1786508788843,7,12,0.0,10.0,-10.0,,-6.8755364418029785,6.002835273742676,-3.8029232025146484,,
feedback,0.538083,1786508788851,7,12,0.0,10.0,-10.0,,-6.858565807342529,5.8106770515441895,-3.866046190261841,,
feedback,0.545590,1786508788860,7,12,0.0,10.0,-10.0,,-6.944678783416748,5.830174446105957,-3.9076485633850098,,
feedback,0.554446,1786508788868,7,12,0.0,10.0,-10.0,,-6.979808807373047,5.902834415435791,-3.7869791984558105,,
feedback,0.562053,1786508788876,7,12,0.0,10.0,-10.0,,-7.145151138305664,5.95231819152832,-3.72932767868042,,
feedback,0.570379,1786508788885,7,12,0.0,10.0,-10.0,,-7.32808256149292,6.089737892150879,-3.802600145339966,,
feedback,0.578501,1786508788893,7,12,0.0,10.0,-10.0,,-7.253267765045166,6.243860721588135,-3.632420539855957,,
feedback,0.587665,1786508788902,7,12,0.0,10.0,-10.0,,-6.839509963989258,6.346292018890381,-3.4471449851989746,,
feedback,0.594852,1786508788910,7,12,0.0,10.0,-10.0,,-6.6310625076293945,6.31118106842041,-3.6722161769866943,,
feedback,0.603000,1786508788919,7,12,0.0,10.0,-10.0,,-6.523171424865723,6.2222113609313965,-3.9402499198913574,,
feedback,0.611134,1786508788923,7,12,0.0,10.0,-10.0,,-6.497300624847412,6.030702590942383,-4.024165630340576,,
feedback,0.619262,1786508788931,7,12,0.0,10.0,-10.0,,-6.446307182312012,5.882218360900879,-4.152863502502441,,
feedback,0.627931,1786508788940,7,12,0.0,10.0,-10.0,,-6.482674598693848,6.071216583251953,-4.137916088104248,,
feedback,0.636366,1786508788948,7,12,0.0,10.0,-10.0,,-6.293525695800781,6.020472526550293,-4.177349090576172,,
feedback,0.644182,1786508788956,7,12,0.0,10.0,-10.0,,-6.291666507720947,6.159409999847412,-4.204527378082275,,
feedback,0.652143,1786508788965,7,12,0.0,10.0,-10.0,,-6.719829559326172,6.487684726715088,-4.090383529663086,,
feedback,0.660332,1786508788973,7,12,0.0,10.0,-10.0,,-6.667662143707275,6.643438816070557,-3.742130756378174,,
feedback,0.668927,1786508788982,7,12,0.0,10.0,-10.0,,-6.693629741668701,6.4337849617004395,-3.752316474914551,,
feedback,0.676980,1786508788990,7,12,0.0,10.0,-10.0,,-6.522751331329346,6.398632526397705,-3.6884679794311523,,
feedback,0.684891,1786508788999,7,12,0.0,10.0,-10.0,,-6.660582065582275,6.340241432189941,-3.6765904426574707,,
feedback,0.693268,1786508789007,7,12,0.0,10.0,-10.0,,-6.89501953125,6.266030311584473,-3.6863558292388916,,
feedback,0.701755,1786508789016,7,12,0.0,10.0,-10.0,,-6.909962177276611,6.126588344573975,-3.775270700454712,,
feedback,0.709775,1786508789024,7,12,0.0,10.0,-10.0,,-6.889774799346924,6.073254108428955,-3.613579273223877,,
feedback,0.717645,1786508789033,7,12,0.0,10.0,-10.0,,-6.972806453704834,6.054559230804443,-3.4536750316619873,,
feedback,0.726602,1786508789041,7,12,0.0,10.0,-10.0,,-7.100058555603027,6.266546726226807,-3.7502167224884033,,
feedback,0.734226,1786508789050,7,12,0.0,10.0,-10.0,,-7.21179723739624,6.403346538543701,-3.879056930541992,,
feedback,0.742519,1786508789058,7,12,0.0,10.0,-10.0,,-7.558189392089844,6.345638275146484,-3.908156156539917,,
feedback,0.751120,1786508789063,7,12,0.0,10.0,-10.0,,-7.344866752624512,6.347646236419678,-3.9811723232269287,,
feedback,0.759534,1786508789071,7,12,0.0,10.0,-10.0,,-7.051549911499023,6.222723007202148,-3.944418430328369,,
feedback,0.767321,1786508789079,7,12,0.0,10.0,-10.0,,-6.77174186706543,6.267606258392334,-4.069369316101074,,
feedback,0.775491,1786508789088,7,12,0.0,10.0,-10.0,,-6.558849811553955,6.115298748016357,-4.0002121925354,,
feedback,0.783790,1786508789097,7,12,0.0,10.0,-10.0,,-6.438084125518799,5.968276023864746,-3.808741331100464,,
feedback,0.791720,1786508789105,7,12,0.0,10.0,-10.0,,-6.424506187438965,5.750218391418457,-3.725397825241089,,
feedback,0.800198,1786508789113,7,12,0.0,10.0,-10.0,,-6.471897602081299,5.895401477813721,-3.900313138961792,,
feedback,0.808315,1786508789122,7,12,0.0,10.0,-10.0,,-6.404106616973877,6.129573345184326,-3.9630720615386963,,
feedback,0.817036,1786508789130,7,12,0.0,10.0,-10.0,,-6.31798791885376,6.23675537109375,-3.707484006881714,,
feedback,0.826497,1786508789139,7,12,0.0,10.0,-10.0,,-6.4218363761901855,6.17942476272583,-3.771909713745117,,
feedback,0.833263,1786508789147,7,12,0.0,10.0,-10.0,,-6.667733669281006,6.185590744018555,-3.7106220722198486,,
feedback,0.841130,1786508789155,7,12,0.0,10.0,-10.0,,-6.472357749938965,6.122641563415527,-3.684948682785034,,
feedback,0.849377,1786508789164,7,12,0.0,10.0,-10.0,,-6.471285343170166,6.205729961395264,-3.574355363845825,,
feedback,0.857482,1786508789172,7,12,0.0,10.0,-10.0,,-6.324746131896973,5.958920478820801,-3.7473647594451904,,
feedback,0.865955,1786508789181,7,12,0.0,10.0,-10.0,,-6.449505805969238,5.833731174468994,-3.9315345287323,,
feedback,0.874781,1786508789189,7,12,0.0,10.0,-10.0,,-6.704183101654053,5.918070316314697,-4.070520877838135,,
feedback,0.881869,1786508789197,7,12,0.0,10.0,-10.0,,-6.969038009643555,6.036750316619873,-4.001530647277832,,
feedback,0.890754,1786508789206,7,12,0.0,10.0,-10.0,,-7.077289581298828,6.2417402267456055,-4.009898662567139,,
feedback,0.899188,1786508789211,7,12,0.0,10.0,-10.0,,-7.1435770988464355,6.316235542297363,-3.867793560028076,,
feedback,0.906950,1786508789219,7,12,0.0,10.0,-10.0,,-7.20523738861084,6.487414360046387,-3.91969895362854,,
feedback,0.916251,1786508789228,7,12,0.0,10.0,-10.0,,-7.209193229675293,6.563201904296875,-3.6771137714385986,,
feedback,0.923964,1786508789236,7,12,0.0,10.0,-10.0,,-7.252696514129639,6.362205982208252,-3.939408540725708,,
feedback,0.931906,1786508789245,7,12,0.0,10.0,-10.0,,-7.3052144050598145,6.364043712615967,-3.7800629138946533,,
feedback,0.939617,1786508789253,7,12,0.0,10.0,-10.0,,-7.157182216644287,6.247110366821289,-3.860515832901001,,
feedback,0.947890,1786508789262,7,12,0.0,10.0,-10.0,,-6.766849994659424,6.202740669250488,-3.7622532844543457,,
feedback,0.957360,1786508789270,7,12,0.0,10.0,-10.0,,-6.594764709472656,6.2030158042907715,-3.601410388946533,,
feedback,0.965027,1786508789278,7,12,0.0,10.0,-10.0,,-6.473282337188721,6.169621467590332,-3.4971210956573486,,
feedback,0.973223,1786508789287,7,12,0.0,10.0,-10.0,,-6.569369316101074,6.23809289932251,-3.5020079612731934,,
feedback,0.981057,1786508789295,7,12,0.0,10.0,-10.0,,-6.632290840148926,6.360685348510742,-3.8149120807647705,,
feedback,0.992005,1786508789304,7,12,0.0,10.0,-10.0,,-6.616823196411133,6.483463287353516,-4.0928192138671875,,
feedback,0.997469,1786508789312,7,12,0.0,10.0,-10.0,,-6.534789085388184,6.443699836730957,-4.240159511566162,,
feedback,1.006067,1786508789320,7,12,0.0,10.0,-10.0,,-6.417258262634277,6.28806209564209,-4.270164966583252,,
feedback,1.013908,1786508789329,7,12,0.0,10.0,-10.0,,-6.489974021911621,6.046827793121338,-4.121438503265381,,
feedback,1.022111,1786508789333,7,12,0.0,10.0,-10.0,,-6.702250003814697,6.259326457977295,-3.984905242919922,,
feedback,1.030060,1786508789341,7,12,0.0,10.0,-10.0,,-6.428861618041992,5.8798089027404785,-4.1360297203063965,,
feedback,1.038554,1786508789350,7,12,0.0,10.0,-10.0,,-6.428613185882568,5.865991115570068,-3.9536941051483154,,
feedback,1.048979,1786508789358,7,12,0.0,10.0,-10.0,,-6.246699333190918,5.755916595458984,-3.8468821048736572,,
feedback,1.055035,1786508789367,7,12,0.0,10.0,-10.0,,-6.3588690757751465,5.79409646987915,-3.752763509750366,,
feedback,1.062876,1786508789375,7,12,0.0,10.0,-10.0,,-6.773064136505127,6.106637001037598,-3.674624443054199,,
feedback,1.071478,1786508789384,7,12,0.0,10.0,-10.0,,-6.988943576812744,6.288536071777344,-3.7471933364868164,,
feedback,1.079158,1786508789392,7,12,0.0,10.0,-10.0,,-6.958621025085449,6.294306755065918,-3.767476797103882,,
feedback,1.087862,1786508789401,7,12,0.0,10.0,-10.0,,-7.072992324829102,6.312067031860352,-3.650378465652466,,
feedback,1.095275,1786508789409,7,12,0.0,10.0,-10.0,,-6.995934009552002,6.09769868850708,-3.6169235706329346,,
feedback,1.103841,1786508789418,7,12,0.0,10.0,-10.0,,-6.874629497528076,5.837527751922607,-3.8638877868652344,,
feedback,1.111738,1786508789427,7,12,0.0,10.0,-10.0,,-7.208792209625244,5.896024703979492,-4.078765392303467,,
feedback,1.119917,1786508789435,7,12,0.0,10.0,-10.0,,-7.25581693649292,5.849183559417725,-3.9659817218780518,,
feedback,1.128236,1786508789443,7,12,0.0,10.0,-10.0,,-6.930955410003662,5.763484477996826,-3.985442638397217,,
feedback,1.136216,1786508789452,7,12,0.0,10.0,-10.0,,-6.792994976043701,5.898970603942871,-4.064248561859131,,
feedback,1.144537,1786508789460,7,12,0.0,10.0,-10.0,,-6.703408241271973,6.135430335998535,-3.9976394176483154,,
feedback,1.152642,1786508789464,7,12,0.0,10.0,-10.0,,-6.545477867126465,6.239596366882324,-3.933945417404175,,
feedback,1.160726,1786508789473,7,12,0.0,10.0,-10.0,,-6.495059013366699,6.246554851531982,-3.8742992877960205,,
feedback,1.168969,1786508789483,7,12,0.0,10.0,-10.0,,-6.542487144470215,6.283303737640381,-3.8525071144104004,,
feedback,1.177502,1786508789491,7,12,0.0,10.0,-10.0,,-6.640210151672363,6.471945762634277,-4.040832996368408,,
feedback,1.185647,1786508789500,7,12,0.0,10.0,-10.0,,-6.523662090301514,6.297214984893799,-3.8291091918945312,,
feedback,1.194242,1786508789509,7,12,0.0,10.0,-10.0,,-6.432357311248779,6.138549327850342,-3.932752847671509,,
feedback,1.202167,1786508789517,7,12,0.0,10.0,-10.0,,-6.247039318084717,5.989361763000488,-3.8054986000061035,,
feedback,1.210395,1786508789526,7,12,0.0,10.0,-10.0,,-6.5535993576049805,6.060378074645996,-3.564354181289673,,
feedback,1.218659,1786508789534,7,12,0.0,10.0,-10.0,,-6.548157691955566,6.209254741668701,-3.5343313217163086,,
feedback,1.228729,1786508789538,7,12,0.0,10.0,-10.0,,-6.580427646636963,6.469588756561279,-3.672534465789795,,
feedback,1.235366,1786508789547,7,12,0.0,10.0,-10.0,,-6.630549907684326,6.438536167144775,-3.884578227996826,,
feedback,1.243397,1786508789556,7,12,0.0,10.0,-10.0,,-6.585738658905029,6.538321018218994,-3.8641517162323,,
feedback,1.251491,1786508789564,7,12,0.0,10.0,-10.0,,-6.682282447814941,6.5182108879089355,-4.049740791320801,,
feedback,1.260167,1786508789572,7,12,0.0,10.0,-10.0,,-6.921942710876465,6.475049018859863,-4.169162273406982,,
feedback,1.267839,1786508789581,7,12,0.0,10.0,-10.0,,-7.029282093048096,6.372189998626709,-4.120528221130371,,
feedback,1.276018,1786508789589,7,12,0.0,10.0,-10.0,,-7.006411552429199,6.248629093170166,-4.0110297203063965,,
feedback,1.284306,1786508789598,7,12,0.0,10.0,-10.0,,-7.039188385009766,6.014245510101318,-3.5772652626037598,,
feedback,1.292582,1786508789606,7,12,0.0,10.0,-10.0,,-7.042941093444824,6.031793117523193,-3.9404547214508057,,
feedback,1.300957,1786508789614,7,12,0.0,10.0,-10.0,,-6.986501216888428,6.122161865234375,-4.052079200744629,,
feedback,1.309318,1786508789623,7,12,0.0,10.0,-10.0,,-6.99813175201416,6.144374370574951,-3.8002705574035645,,
feedback,1.317923,1786508789631,7,12,0.0,10.0,-10.0,,-7.288030624389648,6.122882843017578,-3.6779932975769043,,
feedback,1.325127,1786508789639,7,12,0.0,10.0,-10.0,,-7.108016014099121,6.134214878082275,-3.6352734565734863,,
feedback,1.333944,1786508789648,7,12,0.0,10.0,-10.0,,-6.957736492156982,6.297728538513184,-3.534729242324829,,
feedback,1.342709,1786508789656,7,12,0.0,10.0,-10.0,,-6.699444770812988,6.21174430847168,-3.345139265060425,,
feedback,1.350457,1786508789665,7,12,0.0,10.0,-10.0,,-6.574324607849121,6.100610256195068,-3.664311647415161,,
feedback,1.359542,1786508789670,7,12,0.0,10.0,-10.0,,-6.462031841278076,6.061804294586182,-3.8401618003845215,,
feedback,1.367883,1786508789678,7,12,0.0,10.0,-10.0,,-6.570988655090332,5.903047561645508,-3.857192277908325,,
feedback,1.375883,1786508789690,7,12,0.0,10.0,-10.0,,-6.461252689361572,5.697563648223877,-4.050671100616455,,
feedback,1.383934,1786508789699,7,12,0.0,10.0,-10.0,,-6.379721641540527,5.851054668426514,-4.073387145996094,,
feedback,1.391529,1786508789707,7,12,0.0,10.0,-10.0,,-6.475876331329346,6.023904800415039,-4.054064750671387,,
feedback,1.399674,1786508789711,7,12,0.0,10.0,-10.0,,-6.39937686920166,6.174445152282715,-3.9727230072021484,,
feedback,1.407936,1786508789720,7,12,0.0,10.0,-10.0,,-6.271740913391113,6.191989421844482,-3.8157973289489746,,
feedback,1.417027,1786508789728,7,12,0.0,10.0,-10.0,,-6.700076580047607,6.350992679595947,-3.814833402633667,,
feedback,1.425366,1786508789737,7,12,0.0,10.0,-10.0,,-6.701189041137695,6.307650566101074,-3.886105537414551,,
feedback,1.433691,1786508789746,7,12,0.0,10.0,-10.0,,-6.576402187347412,6.340923309326172,-3.7344002723693848,,
feedback,1.441512,1786508789754,7,12,0.0,10.0,-10.0,,-6.470617294311523,6.099943161010742,-3.683438539505005,,
feedback,1.449966,1786508789763,7,12,0.0,10.0,-10.0,,-6.460785388946533,6.197391033172607,-3.763990879058838,,
feedback,1.457289,1786508789771,7,12,0.0,10.0,-10.0,,-6.533850193023682,5.991660118103027,-3.7603538036346436,,
feedback,1.465678,1786508789779,7,12,0.0,10.0,-10.0,,-6.644901752471924,6.047332763671875,-3.558915615081787,,
feedback,1.474407,1786508789788,7,12,0.0,10.0,-10.0,,-6.9512152671813965,6.163417816162109,-3.8606112003326416,,
feedback,1.481820,1786508789797,7,12,0.0,10.0,-10.0,,-7.017910003662109,6.302194118499756,-4.0920820236206055,,
feedback,1.490134,1786508789805,7,12,0.0,10.0,-10.0,,-7.139504909515381,6.414912223815918,-4.0721516609191895,,
feedback,1.498606,1786508789813,7,12,0.0,10.0,-10.0,,-7.238337993621826,6.358351707458496,-3.948162078857422,,
feedback,1.507734,1786508789818,7,12,0.0,10.0,-10.0,,-7.252891540527344,6.410768985748291,-3.9947707653045654,,
feedback,1.518616,1786508789827,7,12,0.0,10.0,-10.0,,-7.190161228179932,6.416886329650879,-3.8357200622558594,,
feedback,1.523385,1786508789835,7,12,0.0,10.0,-10.0,,-7.260831356048584,6.4022135734558105,-3.89772629737854,,
feedback,1.531440,1786508789844,7,12,0.0,10.0,-10.0,,-7.350202560424805,6.287724018096924,-3.7976253032684326,,
feedback,1.540633,1786508789853,7,12,0.0,10.0,-10.0,,-7.08136510848999,6.0695929527282715,-3.8630239963531494,,
feedback,1.547648,1786508789862,7,12,0.0,10.0,-10.0,,-6.688210487365723,5.918811798095703,-3.865154504776001,,
feedback,1.556414,1786508789870,7,12,0.0,10.0,-10.0,,-6.5526652336120605,5.902953147888184,-3.93680739402771,,
feedback,1.564301,1786508789879,7,12,0.0,10.0,-10.0,,-6.4946722984313965,6.054725170135498,-3.8207271099090576,,
feedback,1.572768,1786508789887,7,12,0.0,10.0,-10.0,,-6.51081657409668,6.297248363494873,-3.713412046432495,,
feedback,1.580660,1786508789895,7,12,0.0,10.0,-10.0,,-6.567544937133789,6.355166435241699,-3.435577869415283,,
feedback,1.589068,1786508789904,7,12,0.0,10.0,-10.0,,-6.46710729598999,6.243966102600098,-3.4760866165161133,,
feedback,1.597585,1786508789913,7,12,0.0,10.0,-10.0,,-6.5202789306640625,6.2347564697265625,-3.8893845081329346,,
feedback,1.606003,1786508789917,7,12,0.0,10.0,-10.0,,-6.526241302490234,6.2683491706848145,-4.048665523529053,,
feedback,1.613965,1786508789925,7,12,0.0,10.0,-10.0,,-6.516658306121826,6.153395652770996,-4.056105613708496,,
feedback,1.622393,1786508789934,7,12,0.0,10.0,-10.0,,-6.3180718421936035,5.880100250244141,-4.1416192054748535,,
feedback,1.632913,1786508789942,7,12,0.0,10.0,-10.0,,-6.5965657234191895,5.866778373718262,-4.068014621734619,,
feedback,1.638979,1786508789951,7,12,0.0,10.0,-10.0,,-6.405033111572266,5.720426559448242,-3.9747016429901123,,
feedback,1.646967,1786508789959,7,12,0.0,10.0,-10.0,,-6.319343566894531,5.846095085144043,-3.8827731609344482,,
feedback,1.656461,1786508789968,7,12,0.0,10.0,-10.0,,-6.403074264526367,5.795287609100342,-3.8009912967681885,,
feedback,1.663890,1786508789976,7,12,0.0,10.0,-10.0,,-6.5212225914001465,6.064275741577148,-3.9515469074249268,,
feedback,1.671957,1786508789985,7,12,0.0,10.0,-10.0,,-6.527944087982178,6.2165069580078125,-3.860867500305176,,
feedback,1.680121,1786508789993,7,12,0.0,10.0,-10.0,,-6.717325687408447,6.194693565368652,-3.8748085498809814,,
