event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.006851,1786413796170,5,Ry,0.000000,0.000000,0.013733,0.013733,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999390,-134.999176,479.999298,0.002809,-77.675041,-0.002850,-0.025804,0.042184,-0.038871,-0.005863,0.013733,-0.026833,
feedback,0.015065,1786413796179,7,Ry,0.000000,0.000000,-0.020600,-0.020600,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999420,-134.999222,479.999420,0.002836,-77.675125,-0.002850,-0.048902,0.021092,-0.021700,-0.009640,-0.020599,-0.011951,
command,0.000017,,,Ry,50.000000,150.000000,,,,13.071,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,,,,,,,,,,,,,"0,{1324},RelMovLTool(0.000000,0.000000,0.000000,0.000000,150.000000,0.000000,a=30,v=65,cp=0);"
feedback,0.023270,1786413796187,7,Ry,50.000000,150.000000,0.013733,-49.986267,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999542,-134.999573,479.999207,0.002946,-77.675018,-0.002877,-0.086801,-0.129430,0.011505,-0.006708,0.013733,-0.019134,
feedback,0.031574,1786413796195,7,Ry,50.000000,150.000000,-0.006866,-50.006866,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999359,-134.999390,479.999054,0.002946,-77.675072,-0.002850,-0.029325,0.043143,-0.033902,0.000000,-0.006866,0.006866,
feedback,0.039800,1786413796204,7,Ry,50.000000,150.000000,-0.000000,-50.000000,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999573,-134.999619,479.999420,0.002864,-77.675125,-0.002905,0.096352,-0.043143,-0.020746,0.000000,-0.000000,-0.006866,
feedback,0.048361,1786413796212,7,Ry,50.000000,150.000000,0.006867,-49.993133,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999847,-134.999222,479.999176,0.002946,-77.675072,-0.002822,0.119525,0.075740,0.010195,0.008174,0.006866,0.018975,
feedback,0.056159,1786413796221,7,Ry,50.000000,150.000000,0.006867,-49.993133,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999542,-134.999359,479.999207,0.002919,-77.675041,-0.002850,-0.012902,-0.021092,-0.019436,-0.003777,0.006866,0.014882,
feedback,0.064739,1786413796225,7,Ry,50.000000,150.000000,-0.020599,-50.020599,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999695,-134.999390,479.999420,0.003072,-77.675125,-0.002978,0.006349,-0.117925,0.058307,0.017813,-0.020599,0.003460,
feedback,0.072425,1786413796233,7,Ry,50.000000,150.000000,0.013733,-49.986267,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999573,-134.999100,479.999115,0.002738,-77.675018,-0.002693,0.019577,0.043143,-0.012202,-0.000000,0.013733,0.006866,
feedback,0.080777,1786413796242,7,Ry,50.000000,150.000000,0.068665,-49.931335,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,359.999573,-134.999405,479.999176,0.002711,-77.674744,-0.002748,0.025737,-0.053689,-0.161765,0.001466,0.068665,-0.000158,
feedback,0.088920,1786413796250,7,Ry,50.000000,150.000000,0.267792,-49.732208,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.000916,-134.999176,479.998810,0.002667,-77.672958,-0.002564,0.259816,0.011506,-0.014239,-0.009019,0.267792,0.029923,
feedback,0.097022,1786413796259,7,Ry,50.000000,150.000000,0.617981,-49.382019,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.003326,-134.999359,479.997375,0.002792,-77.668777,-0.002720,0.419516,0.043144,-0.258825,-0.013417,0.617981,0.009799,
feedback,0.105216,1786413796267,7,Ry,50.000000,150.000000,0.954437,-49.045563,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.006927,-134.999573,479.994934,0.002943,-77.661804,-0.002874,0.389867,-0.107380,-0.369871,0.002933,0.954437,-0.000317,
feedback,0.113305,1786413796275,7,Ry,50.000000,150.000000,1.194763,-48.805237,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.010803,-134.999268,479.992401,0.002858,-77.652657,-0.002844,0.521162,0.011507,-0.315673,-0.002305,1.194763,0.028458,
feedback,0.121605,1786413796284,7,Ry,50.000000,150.000000,1.428223,-48.571777,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.015106,-134.999222,479.989288,0.002828,-77.641701,-0.002842,0.524964,0.053692,-0.449647,-0.008180,1.428223,0.001629,
feedback,0.129806,1786413796292,7,Ry,50.000000,150.000000,1.696015,-48.303985,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.019989,-134.999435,479.987152,0.002963,-77.628899,-0.002839,0.702297,0.032601,-0.340398,0.001468,1.696014,0.013573,
feedback,0.138584,1786413796300,7,Ry,50.000000,150.000000,1.881408,-48.118592,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.024200,-134.999619,479.985382,0.002974,-77.614258,-0.003018,0.498053,-0.044107,-0.196622,-0.005893,1.881409,-0.040559,
feedback,0.146788,1786413796309,7,Ry,50.000000,150.000000,2.121735,-47.878265,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.027588,-134.999008,479.986755,0.003025,-77.597893,-0.002904,0.388320,0.032601,0.253346,0.001469,2.121735,0.013573,
feedback,0.154979,1786413796317,7,Ry,50.000000,150.000000,2.986908,-47.013092,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.033539,-134.999603,479.988647,0.002947,-77.565643,-0.002851,0.561148,-0.193680,0.193396,0.016363,2.986908,-0.017012,
feedback,0.163091,1786413796326,7,Ry,50.000000,150.000000,3.783417,-46.216583,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.039825,-134.999008,479.988159,0.003010,-77.536865,-0.002890,0.724861,0.000002,-0.117510,-0.000011,3.783417,-0.000000,
feedback,0.171442,1786413796334,7,Ry,50.000000,150.000000,4.511261,-45.488739,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.044647,-134.999100,479.986145,0.002946,-77.502197,-0.002909,0.495682,-0.075750,-0.253752,-0.001497,4.511261,-0.020437,
feedback,0.179403,1786413796342,7,Ry,50.000000,150.000000,5.348969,-44.651031,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.047760,-134.999481,479.982910,0.003074,-77.461082,-0.002926,0.342883,-0.085333,-0.490849,0.005953,5.348969,0.019944,
feedback,0.187532,1786413796351,7,Ry,50.000000,150.000000,6.069946,-43.930054,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.050934,-134.999100,479.979340,0.002802,-77.414032,-0.002762,0.426473,0.043150,-0.400357,-0.000015,6.069946,0.006866,
feedback,0.195800,1786413796359,7,Ry,50.000000,150.000000,6.777191,-43.222809,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.054230,-134.999100,479.975067,0.002790,-77.361275,-0.002750,0.574637,0.128485,-0.348383,-0.012726,6.777191,-0.011565,
feedback,0.204134,1786413796368,7,Ry,50.000000,150.000000,7.360840,-42.639160,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.059509,-134.999527,479.972168,0.002953,-77.303513,-0.002917,0.740165,0.010547,-0.286713,0.005179,7.360840,-0.008208,
feedback,0.212170,1786413796376,7,Ry,50.000000,150.000000,8.102417,-41.897583,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.065521,-134.999176,479.969910,0.002817,-77.240616,-0.002723,0.754691,0.043153,-0.342647,-0.000019,8.102417,0.006866,
feedback,0.220618,1786413796384,7,Ry,50.000000,150.000000,9.049988,-40.950012,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.070496,-134.999603,479.965759,0.002615,-77.169807,-0.002515,0.373701,-0.129454,-0.553910,-0.013403,9.049988,-0.017550,
feedback,0.228691,1786413796393,7,Ry,50.000000,150.000000,10.011292,-39.988708,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.072937,-134.999222,479.959625,0.002572,-77.091614,-0.002445,0.122893,0.000000,-0.834166,-0.020103,10.011292,0.004602,
feedback,0.236960,1786413796401,7,Ry,50.000000,150.000000,11.192322,-38.807678,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.074738,-134.999008,479.947296,0.002756,-76.962357,-0.002635,0.028969,0.043152,-1.280099,0.006657,11.192322,0.005317,
feedback,0.245108,1786413796410,7,Ry,50.000000,150.000000,12.236023,-37.763977,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.071503,-134.999268,479.936096,0.002562,-76.867111,-0.002550,-0.369539,0.021092,-1.074446,-0.009831,12.236023,-0.011814,
feedback,0.253430,1786413796414,7,Ry,50.000000,150.000000,12.702942,-37.297058,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.069000,-134.999435,479.929688,0.002545,-76.816299,-0.002419,-0.620382,-0.042186,-1.610694,-0.000446,12.702942,0.028308,
feedback,0.261955,1786413796422,7,Ry,50.000000,150.000000,13.389587,-36.610413,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.064636,-134.998962,479.918823,0.002326,-76.710442,-0.002225,-0.414448,0.053696,-1.293826,-0.001617,13.389587,0.000184,
feedback,0.270583,1786413796431,7,Ry,50.000000,150.000000,14.701080,-35.298920,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.061584,-134.999435,479.906342,0.002278,-76.596077,-0.002287,-0.507993,0.043150,-2.019663,-0.006701,14.701080,0.008458,
feedback,0.278311,1786413796439,7,Ry,50.000000,150.000000,15.504456,-34.495544,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.061157,-134.999603,479.901825,0.002594,-76.474594,-0.002501,-0.032338,0.011512,-0.444061,0.011471,15.504456,0.025289,
feedback,0.286197,1786413796448,7,Ry,50.000000,150.000000,16.225433,-33.774567,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.061890,-134.999695,479.907806,0.002402,-76.346497,-0.002389,0.161629,0.043151,0.956389,-0.006688,16.225433,0.008487,
feedback,0.294615,1786413796456,7,Ry,50.000000,150.000000,17.056275,-32.943725,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.061737,-134.999313,479.919434,0.002460,-76.212540,-0.002283,-0.563231,-0.009581,0.842867,0.008141,17.056274,0.040209,
feedback,0.302119,1786413796465,7,Ry,50.000000,150.000000,17.839050,-32.160950,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.069153,-134.998917,479.932068,0.002519,-76.070213,-0.002318,1.079764,0.043155,1.547638,0.006605,17.839050,0.005213,
feedback,0.311117,1786413796473,7,Ry,50.000000,150.000000,18.978881,-31.021119,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.074280,-134.999222,479.935303,0.002574,-75.920830,-0.002460,0.513379,-0.011512,-0.122295,0.008264,18.978882,-0.030188,
feedback,0.318490,1786413796481,7,Ry,50.000000,150.000000,19.741059,-30.258941,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.072449,-134.999176,479.945190,0.002504,-75.688522,-0.002418,-0.460134,0.118908,0.130671,0.001650,19.741058,0.027253,
feedback,0.327276,1786413796490,7,Ry,50.000000,150.000000,20.551300,-29.448700,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.062958,-134.998840,479.946472,0.002365,-75.525894,-0.002363,-1.328353,0.085331,0.369459,-0.006924,20.551300,-0.019728,
feedback,0.334769,1786413796498,7,Ry,50.000000,150.000000,21.821594,-28.178406,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.051086,-134.999313,479.948059,0.002522,-75.352509,-0.002497,-1.108714,0.053693,0.677507,0.018152,21.821594,-0.004986,
feedback,0.342983,1786413796507,7,Ry,50.000000,150.000000,22.968292,-27.031708,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.046082,-134.999481,479.951416,0.002075,-75.169998,-0.002064,0.182433,0.010546,0.796684,-0.015066,22.968292,-0.003123,
feedback,0.351189,1786413796515,7,Ry,50.000000,150.000000,24.389648,-25.610352,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.047363,-134.999130,479.951630,0.002047,-74.977242,-0.001982,0.253440,0.000001,-0.047668,-0.013322,24.389648,0.003560,
feedback,0.359579,1786413796523,7,Ry,50.000000,150.000000,24.609375,-25.390625,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.048126,-134.999176,479.957520,0.002450,-74.780472,-0.002374,0.146589,-0.053695,1.043762,0.008369,24.609375,-0.002043,
feedback,0.367602,1786413796532,7,Ry,50.000000,150.000000,24.911499,-25.088501,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.044739,-134.999100,479.970367,0.002363,-74.581017,-0.002342,-1.196674,-0.011513,1.947973,0.007702,24.911499,-0.030376,
feedback,0.376555,1786413796540,7,Ry,50.000000,150.000000,25.687409,-24.312591,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.034912,-134.998703,479.978882,0.002314,-74.376755,-0.002126,-1.468699,0.151491,0.975369,0.010213,25.687408,0.038842,
feedback,0.383872,1786413796548,7,Ry,50.000000,150.000000,27.349090,-22.650910,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.033142,-134.999130,479.982330,0.002130,-74.162109,-0.002077,-0.326651,-0.065203,-0.005527,-0.010419,27.349091,-0.025071,
feedback,0.393259,1786413796557,7,Ry,50.000000,150.000000,28.921509,-21.078491,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.032166,-134.999008,479.979004,0.002126,-73.934006,-0.002019,0.182075,-0.010546,-0.326462,-0.004781,28.921509,0.008499,
feedback,0.400280,1786413796561,7,Ry,50.000000,150.000000,29.051971,-20.948029,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.034119,-134.999222,479.982483,0.002122,-73.817795,-0.002157,0.498321,-0.054655,0.816442,0.000798,29.051971,-0.035430,
feedback,0.408794,1786413796569,7,Ry,50.000000,150.000000,29.965210,-20.034790,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.022186,-134.999130,479.990448,0.001942,-73.460167,-0.001889,-1.458075,0.032596,0.454348,0.001883,29.965210,0.013449,
feedback,0.416684,1786413796578,7,Ry,50.000000,150.000000,30.754852,-19.245148,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.020874,-134.999222,479.986969,0.001949,-73.217316,-0.001983,-0.329981,0.021092,-1.076413,-0.004024,30.754852,-0.013148,
feedback,0.425754,1786413796586,7,Ry,50.000000,150.000000,31.496429,-18.503571,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.020355,-134.999527,479.984161,0.002000,-72.966827,-0.001980,-0.261336,-0.053692,-0.278425,0.008531,31.496429,-0.002313,
feedback,0.433384,1786413796595,7,Ry,50.000000,150.000000,33.213043,-16.786957,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.029510,-134.999054,479.990051,0.001886,-72.703568,-0.001895,0.404889,0.096841,-0.113690,-0.002121,33.213043,0.007177,
feedback,0.441586,1786413796603,7,Ry,50.000000,150.000000,33.968353,-16.031647,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.036987,-134.999313,479.983063,0.001909,-72.432007,-0.001892,0.883129,-0.023017,-1.377809,-0.012500,33.968353,-0.053010,
feedback,0.449797,1786413796611,7,Ry,50.000000,150.000000,34.497070,-15.502930,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.029541,-134.999176,479.971527,0.001734,-72.156662,-0.001655,-1.126660,0.053690,-0.871954,-0.015259,34.497070,0.004538,
feedback,0.457805,1786413796620,7,Ry,50.000000,150.000000,35.238648,-14.761352,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.022766,-134.998917,479.975220,0.001845,-71.877724,-0.001662,-0.543144,0.086290,0.272772,-0.019696,35.238647,0.020140,
feedback,0.466315,1786413796628,7,Ry,50.000000,150.000000,36.618805,-13.381195,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.033203,-134.999008,479.976562,0.001843,-71.587051,-0.001748,2.259658,0.064246,0.342919,0.008587,36.618805,-0.010501,
feedback,0.474405,1786413796636,7,Ry,50.000000,150.000000,37.387848,-12.612152,,,359.999725,-134.999176,479.999023,0.002793,-77.675018,-0.002693,360.042603,-134.999084,479.978943,0.001866,-71.289185,-0.001719,0.070992,-0.010546,-0.003828,0.015102,37.387848,0.002098,
