event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.003333,1786438977191,5,Rx,0.000000,0.000000,-0.003427,-0.003427,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.910187,-66.845268,179.610291,-90.000755,79.999969,-90.000694,-0.042505,-0.040013,-0.090938,0.000971,0.019738,-0.000000,
feedback,0.008765,1786438977200,5,Rx,0.000000,0.000000,-0.024856,-0.024856,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.910553,-66.844955,179.609879,-90.000908,79.999908,-90.000816,-0.026572,0.086972,-0.164876,-0.007861,0.026317,0.020599,
command,0.000010,,,Rx,5.000000,25.000000,,,,12.859,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,,,,,,,,,,,,,"0,{1420},RelMovLTool(0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,a=30,v=20,cp=0);"
feedback,0.017746,1786438977208,7,Rx,5.000000,25.000000,0.011239,-4.988761,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.910645,-66.845131,179.610336,-90.000458,79.999931,-90.000389,-0.039067,-0.165999,-0.121700,-0.003930,0.013158,-0.013733,
feedback,0.025552,1786438977217,7,Rx,5.000000,25.000000,-0.040666,-5.040666,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.910217,-66.844276,179.609726,-90.001213,79.999870,-90.000977,-0.032431,0.157600,-0.260401,-0.025524,0.039475,0.034332,
feedback,0.033479,1786438977225,7,Rx,5.000000,25.000000,0.014667,-4.985333,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.910736,-66.845284,179.611099,-89.999847,79.999962,-89.999847,-0.014756,-0.022151,0.011135,0.001965,-0.006579,-0.013733,
feedback,0.042473,1786438977234,7,Rx,5.000000,25.000000,-0.012382,-5.012382,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.910889,-66.844765,179.610962,-90.000000,79.999985,-89.999893,-0.014756,0.067971,0.011135,0.015698,-0.006579,0.013733,
feedback,0.050594,1786438977242,7,Rx,5.000000,25.000000,-0.016952,-5.016952,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.910614,-66.845161,179.610931,-90.000153,79.999977,-90.000069,-0.056184,0.055597,-0.127566,0.007837,0.019738,0.013733,
feedback,0.058083,1786438977250,7,Rx,5.000000,25.000000,0.006762,-4.993238,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.910828,-66.845070,179.610764,-90.000153,79.999947,-90.000092,-0.059413,-0.094911,0.015722,0.000000,0.000000,-0.006866,
feedback,0.066534,1786438977259,7,Rx,5.000000,25.000000,0.036188,-4.963812,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.911316,-66.844910,179.611099,-89.999695,80.000000,-89.999672,0.278111,-0.034370,0.251143,0.022588,-0.052634,-0.027466,
feedback,0.075075,1786438977267,7,Rx,5.000000,25.000000,0.109429,-4.890571,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.911102,-66.845406,179.611618,-89.999245,80.000053,-89.999695,0.065736,-0.181732,0.271536,0.041222,-0.046055,-0.102997,
feedback,0.082488,1786438977272,7,Rx,5.000000,25.000000,0.258104,-4.741896,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.911163,-66.848160,179.611206,-89.999092,79.999977,-90.000587,0.016109,-0.687430,-0.104018,-0.018633,-0.006578,-0.260925,
feedback,0.091412,1786438977280,7,Rx,5.000000,25.000000,0.709159,-4.290841,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.913452,-66.856209,179.613358,-89.994392,80.000221,-90.000687,0.339625,-1.158490,0.225728,0.047161,-0.111842,-0.700378,
feedback,0.099126,1786438977288,7,Rx,5.000000,25.000000,1.046306,-3.953694,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.916290,-66.867218,179.617249,-89.985756,80.000671,-89.999619,0.310455,-1.592828,0.384776,0.061970,-0.184197,-1.029968,
feedback,0.107449,1786438977297,7,Rx,5.000000,25.000000,1.184012,-3.815988,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.919342,-66.876549,179.621902,-89.973633,80.001274,-89.996803,0.392158,-0.853638,0.561460,0.082734,-0.276269,-1.153564,
feedback,0.115326,1786438977305,7,Rx,5.000000,25.000000,1.119810,-3.880190,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.922333,-66.873779,179.626724,-89.959839,80.002014,-89.992012,0.253708,0.559836,0.584484,0.095647,-0.295965,-1.084899,
feedback,0.123635,1786438977314,7,Rx,5.000000,25.000000,1.035141,-3.964859,,,435.910980,-66.845299,179.611099,-90.000000,79.999954,-90.000031,435.923004,-66.867737,179.628784,-89.948631,80.002495,-89.989342,0.094518,0.924101,0.254157,0.064309,-0.236719,-1.009370,
