event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.002000,1786414408442,5,Rx,0.000000,0.000000,0.000000,0.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983963,-134.964508,479.990479,111.570229,89.999969,45.475220,0.192346,0.105907,-0.108122,-0.016269,0.037851,-0.000000,
feedback,0.009936,1786414408451,5,Rx,0.000000,0.000000,0.000000,0.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983292,-134.964706,479.990417,110.609238,89.999969,44.514225,-0.095350,-0.041166,-0.076719,-0.005504,0.012581,0.000000,
command,0.000013,,,Rx,50.000000,150.000000,,,,9.104,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,,,,,,,,,,,,,"0,{1351},RelMovLTool(0.000000,0.000000,0.000000,150.000000,0.000000,0.000000,a=30,v=100,cp=0);"
feedback,0.018437,1786414408459,7,Rx,50.000000,150.000000,-0.013733,-50.013733,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983322,-134.964874,479.990662,93.978119,89.999863,27.883163,0.060844,0.026491,0.058075,0.000000,0.000000,0.013733,
feedback,0.027101,1786414408459,7,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984009,-134.964569,479.990723,100.393417,89.999947,34.298458,0.174565,0.075366,0.013437,-0.008226,0.018885,0.000000,
feedback,0.034943,1786414408478,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984360,-134.964157,479.990234,179.723206,89.999992,113.628326,0.181139,0.124044,-0.105265,-0.005383,0.012635,0.006866,
feedback,0.042934,1786414408483,9,Rx,50.000000,150.000000,0.020599,-49.979401,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983658,-134.964630,479.990417,100.659973,89.999947,34.565018,-0.174994,-0.121613,0.044638,0.005443,-0.012608,-0.020599,
feedback,0.051068,1786414408492,9,Rx,50.000000,150.000000,0.020599,-49.979401,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984039,-134.964478,479.990143,179.723221,89.999992,113.628242,0.042781,-0.004727,-0.102814,-0.013730,0.031467,-0.020599,
feedback,0.060639,1786414408500,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983322,-134.964691,479.990265,110.610168,89.999969,44.515186,-0.104152,0.000652,-0.037286,-0.011009,0.025163,-0.006866,
feedback,0.067889,1786414408509,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983566,-134.964676,479.989838,-101.479019,89.999947,-167.574036,-0.034399,0.007902,-0.219168,-0.019173,0.044075,-0.006866,
feedback,0.075407,1786414408518,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983719,-134.964615,479.990173,179.723221,89.999992,113.628242,-0.038591,0.006314,-0.079474,-0.010887,0.025216,0.006866,
feedback,0.084004,1786414408527,9,Rx,50.000000,150.000000,-0.013733,-50.013733,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984009,-134.964401,479.990143,-101.479576,89.999947,-167.574539,0.211629,0.114454,-0.108122,-0.016269,0.037851,0.013733,
feedback,0.092141,1786414408531,9,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983398,-134.964752,479.990173,111.092728,89.999969,44.997742,-0.068944,-0.029766,-0.097812,-0.005443,0.012608,0.000000,
feedback,0.100438,1786414408541,9,Rx,50.000000,150.000000,-0.020599,-50.020599,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983612,-134.964569,479.990479,110.612968,89.999969,44.518070,0.050614,0.045049,0.079168,-0.000061,-0.000026,0.020599,
feedback,0.108515,1786414408549,9,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984024,-134.964478,479.990082,-96.069534,89.999893,-162.164490,0.147183,0.063544,-0.005003,-0.008287,0.018859,0.000000,
feedback,0.116730,1786414408558,9,Rx,50.000000,150.000000,-0.020599,-50.020599,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983734,-134.964600,479.990570,97.155266,89.999916,31.060360,0.109117,0.047442,-0.023748,-0.010947,0.025190,0.020599,
feedback,0.125081,1786414408566,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983688,-134.964539,479.990417,97.154213,89.999916,31.059252,-0.011207,0.018137,-0.018440,0.005504,-0.012581,0.006866,
feedback,0.133286,1786414408574,9,Rx,50.000000,150.000000,-0.013733,-50.013733,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983505,-134.964615,479.990326,111.093681,89.999969,44.998745,-0.007259,0.042817,0.020992,-0.000000,0.000000,0.013733,
feedback,0.141108,1786414408583,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983658,-134.964554,479.990265,111.573135,89.999969,45.478233,0.008664,0.003851,-0.060831,-0.008165,0.018912,0.006866,
feedback,0.149502,1786414408591,9,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983765,-134.964417,479.989929,-102.010658,89.999947,-168.105621,-0.049346,0.047290,-0.097811,-0.002661,0.006330,-0.000000,
feedback,0.157607,1786414408599,9,Rx,50.000000,150.000000,-0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983505,-134.964615,479.990417,96.791389,89.999916,30.696457,-0.066150,0.017170,0.063281,0.005382,-0.012635,0.000000,
feedback,0.165559,1786414408604,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983688,-134.964722,479.990417,96.973389,89.999916,30.878431,0.209772,0.044947,-0.047089,-0.002661,0.006331,0.006866,
feedback,0.173941,1786414408604,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983688,-134.964722,479.990417,96.973389,89.999916,30.878431,0.209772,0.044947,-0.047089,-0.002661,0.006331,0.006866,
feedback,0.183276,1786414408624,9,Rx,50.000000,150.000000,0.034332,-49.965668,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983627,-134.964828,479.990173,111.093681,89.999969,44.998665,0.001809,-0.045503,-0.181983,-0.016452,0.037771,-0.034332,
feedback,0.190765,1786414408633,9,Rx,50.000000,150.000000,-0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983749,-134.964417,479.990417,100.659462,89.999947,34.564529,-0.099088,-0.019915,0.084375,0.008104,-0.018939,0.000000,
feedback,0.198453,1786414408641,9,Rx,50.000000,150.000000,-0.027466,-50.027466,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983765,-134.964493,479.989929,-96.069534,89.999893,-162.164474,0.043985,0.088027,-0.039635,-0.011069,0.025136,0.027466,
feedback,0.206924,1786414408650,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983795,-134.964676,479.990082,-112.126740,89.999969,-178.221695,0.042717,-0.004311,-0.020992,0.000000,0.000000,0.006866,
feedback,0.215010,1786414408658,9,Rx,50.000000,150.000000,0.027466,-49.972534,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983826,-134.964752,479.989990,-112.602066,89.999969,-178.697052,-0.000639,-0.092178,-0.142450,-0.002539,0.006384,-0.027466,
feedback,0.223053,1786414408667,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983780,-134.964584,479.989929,-98.071503,89.999916,-164.166397,0.081210,0.058037,-0.102916,-0.010887,0.025216,0.006866,
feedback,0.231255,1786414408671,9,Rx,50.000000,150.000000,-0.013733,-50.013733,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983871,-134.964355,479.990417,100.661011,89.999947,34.566158,0.052221,0.045632,-0.021094,-0.005504,0.012582,0.013733,
feedback,0.240281,1786414408679,9,Rx,50.000000,150.000000,0.020599,-49.979401,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983856,-134.964554,479.990326,110.612968,89.999969,44.518040,-0.003497,-0.001843,-0.081924,-0.010887,0.025216,-0.020599,
feedback,0.247869,1786414408688,9,Rx,50.000000,150.000000,-0.027466,-50.027466,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983459,-134.964630,479.990509,96.974419,89.999916,30.879595,-0.072747,-0.008099,0.145103,0.016330,-0.037824,0.027466,
feedback,0.256965,1786414408696,9,Rx,50.000000,150.000000,0.034332,-49.965668,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983246,-134.964905,479.990662,94.967262,89.999893,28.872250,-0.052786,-0.046209,0.100365,0.008165,-0.018912,-0.034332,
feedback,0.263982,1786414408705,9,Rx,50.000000,150.000000,0.020599,-49.979401,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983322,-134.964874,479.990417,100.392914,89.999947,34.297924,-0.213624,-0.138290,0.147757,0.018991,-0.044155,-0.020599,
feedback,0.273074,1786414408713,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983948,-134.964508,479.990082,-111.649208,89.999969,-177.744110,0.219906,0.095052,-0.208283,-0.021773,0.050432,0.006866,
feedback,0.280439,1786414408723,9,Rx,50.000000,150.000000,-0.013733,-50.013733,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983688,-134.964432,479.991058,93.224838,89.999832,27.129936,0.046529,0.066039,0.039635,0.008287,-0.018859,0.013733,
feedback,0.289784,1786414408731,9,Rx,50.000000,150.000000,-0.013733,-50.013733,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983780,-134.964493,479.990967,94.967751,89.999893,28.872850,0.008874,0.049782,0.160991,0.010887,-0.025216,0.013733,
feedback,0.297360,1786414408740,9,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983475,-134.964706,479.990173,111.094627,89.999969,44.999699,-0.128288,-0.078251,-0.055625,-0.008347,0.018832,0.000000,
feedback,0.305633,1786414408748,9,Rx,50.000000,150.000000,0.013733,-49.986267,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983826,-134.964569,479.989990,-102.011238,89.999947,-168.106232,0.059933,0.025653,-0.063281,-0.008165,0.018912,-0.013733,
feedback,0.313902,1786414408756,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984436,-134.964111,479.989990,-113.076233,89.999969,-179.171051,0.196296,0.130588,-0.026096,0.000121,0.000053,0.006866,
feedback,0.322164,1786414408765,9,Rx,50.000000,150.000000,-0.034332,-50.034332,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983994,-134.964310,479.989777,-97.890663,89.999916,-163.985474,0.148977,0.133467,0.058380,0.008165,-0.018912,0.034332,
feedback,0.330512,1786414408769,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983002,-134.964920,479.990509,100.125870,89.999947,34.030937,-0.154871,-0.066974,0.105366,0.008104,-0.018939,-0.006866,
feedback,0.337791,1786414408777,9,Rx,50.000000,150.000000,-0.027466,-50.027466,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983856,-134.964371,479.990662,95.105469,89.999893,29.010651,0.212995,0.138130,0.034633,0.005565,-0.012555,0.027466,
feedback,0.347186,1786414408786,9,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984039,-134.964462,479.990387,-111.168495,89.999969,-177.263367,0.186791,0.080644,-0.047292,-0.010887,0.025216,-0.000000,
feedback,0.353867,1786414408794,9,Rx,50.000000,150.000000,0.013733,-49.986267,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.982956,-134.964935,479.990356,96.791389,89.999916,30.696430,-0.066538,-0.006084,-0.018643,-0.002722,0.006304,-0.013733,
feedback,0.362516,1786414408802,9,Rx,50.000000,150.000000,-0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983490,-134.964706,479.990326,179.723206,89.999992,113.628265,-0.227377,-0.098166,0.007453,0.002722,-0.006304,0.000000,
feedback,0.370478,1786414408811,9,Rx,50.000000,150.000000,-0.020599,-50.020599,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983765,-134.964401,479.990021,-101.746796,89.999947,-167.841675,0.041013,0.063769,-0.060831,-0.005382,0.012635,0.020599,
feedback,0.378517,1786414408820,9,Rx,50.000000,150.000000,0.020599,-49.979401,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983658,-134.964630,479.990662,93.977928,89.999863,27.882967,-0.100492,-0.066583,0.124213,0.019051,-0.044128,-0.020599,
feedback,0.386588,1786414408829,9,Rx,50.000000,150.000000,-0.013733,-50.013733,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983612,-134.964569,479.990479,96.973045,89.999916,30.878117,-0.009213,0.041974,-0.058075,0.002782,-0.006277,0.013733,
feedback,0.395344,1786414408838,9,Rx,50.000000,150.000000,0.013733,-49.986267,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983383,-134.964844,479.990326,111.093681,89.999969,44.998692,-0.171045,-0.096932,0.105367,0.016451,-0.037771,-0.013733,
feedback,0.403053,1786414408842,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983475,-134.964813,479.990082,-101.480690,89.999947,-167.575653,-0.057737,-0.047903,-0.079372,-0.013730,0.031467,-0.006866,
feedback,0.413005,1786414408852,9,Rx,50.000000,150.000000,0.020599,-49.979401,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983215,-134.964920,479.990509,100.125374,89.999947,34.030392,-0.153168,-0.135054,0.123908,0.008104,-0.018939,-0.020599,
feedback,0.419621,1786414408860,9,Rx,50.000000,150.000000,-0.013733,-50.013733,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983856,-134.964462,479.990326,-111.649208,89.999969,-177.744080,0.025815,0.034232,-0.021297,-0.013730,0.031467,0.013733,
feedback,0.428379,1786414408868,9,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983810,-134.964569,479.990326,179.723206,89.999992,113.628265,0.066012,0.028500,-0.063383,-0.010887,0.025216,0.000000,
feedback,0.436056,1786414408877,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983917,-134.964432,479.990326,179.723206,89.999992,113.628296,0.062452,0.027074,-0.042188,-0.008226,0.018886,0.006866,
feedback,0.444419,1786414408885,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983185,-134.964935,479.990265,179.723221,89.999992,113.628212,-0.216168,-0.116302,0.047189,0.008165,-0.018912,-0.006866,
feedback,0.452312,1786414408893,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983200,-134.964920,479.990814,93.977531,89.999863,27.882490,-0.179322,-0.077530,0.226824,0.021773,-0.050432,-0.006866,
feedback,0.460781,1786414408902,9,Rx,50.000000,150.000000,0.013733,-49.986267,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983841,-134.964554,479.990387,-101.213005,89.999947,-167.307999,0.140126,0.060275,-0.065731,-0.013730,0.031467,-0.013733,
feedback,0.468823,1786414408910,9,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983551,-134.964676,479.990417,179.723221,89.999992,113.628258,-0.007511,-0.026107,-0.060831,-0.005382,0.012635,-0.000000,
feedback,0.477099,1786414408919,9,Rx,50.000000,150.000000,0.020599,-49.979401,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983704,-134.964706,479.990723,96.791389,89.999916,30.696402,-0.087154,-0.106554,0.081823,0.005383,-0.012635,-0.020599,
feedback,0.484921,1786414408927,9,Rx,50.000000,150.000000,-0.013733,-50.013733,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984085,-134.964355,479.990570,100.660492,89.999947,34.565586,0.092670,0.108825,0.018643,-0.000061,-0.000027,0.013733,
feedback,0.493027,1786414408935,9,Rx,50.000000,150.000000,0.013733,-49.986267,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983444,-134.964722,479.990417,95.104713,89.999893,29.009758,-0.167443,-0.072513,-0.034531,-0.000061,-0.000027,-0.013733,
feedback,0.501506,1786414408944,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984299,-134.964264,479.989990,-96.069839,89.999893,-162.164734,0.106638,0.069015,-0.163544,-0.016391,0.037798,0.006866,
feedback,0.509463,1786414408953,9,Rx,50.000000,150.000000,-0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983261,-134.964813,479.991058,93.132759,89.999832,27.037771,-0.143412,-0.016187,0.226926,0.024495,-0.056736,-0.000000,
feedback,0.517760,1786414408957,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983185,-134.964935,479.990265,179.723221,89.999992,113.628212,-0.020083,-0.031646,-0.200728,-0.016330,0.037824,-0.006866,
feedback,0.526541,1786414408966,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984375,-134.964325,479.990143,-101.481247,89.999947,-167.576141,0.215328,0.070210,-0.107920,-0.010826,0.025243,0.006866,
feedback,0.534251,1786414408974,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984039,-134.964478,479.990082,-97.889114,89.999916,-163.984100,0.209111,0.113034,-0.107919,-0.010826,0.025243,-0.006866,
feedback,0.542372,1786414408982,9,Rx,50.000000,150.000000,-0.006866,-50.006866,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.984009,-134.964493,479.990234,179.723190,89.999992,113.628281,0.268979,0.139103,-0.089377,-0.013608,0.031520,0.006866,
feedback,0.550700,1786414408991,9,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983398,-134.964752,479.990570,110.127289,89.999969,44.032330,0.111313,0.025193,-0.145103,-0.019112,0.044102,0.000000,
feedback,0.559910,1786414408999,9,Rx,50.000000,150.000000,-0.027466,-50.027466,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983749,-134.964508,479.990814,94.088417,89.999863,27.993544,0.027180,0.057908,0.100161,0.005504,-0.012581,0.027466,
feedback,0.567562,1786414409008,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983429,-134.964828,479.990326,179.723206,89.999992,113.628227,-0.043557,-0.041781,-0.039737,-0.005443,0.012608,-0.006866,
feedback,0.575896,1786414409016,9,Rx,50.000000,150.000000,0.000000,-50.000000,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983887,-134.964447,479.990234,-101.480133,89.999947,-167.575058,0.180120,0.100629,-0.047393,-0.013608,0.031520,-0.000000,
feedback,0.583221,1786414409024,9,Rx,50.000000,150.000000,0.006866,-49.993134,,,249.983368,-134.964767,479.990173,111.091774,89.999969,44.996761,249.983612,-134.964661,479.990662,94.088013,89.999863,27.993057,-0.061474,-0.026651,0.103018,0.019173,-0.044075,-0.006866,
