event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.003147,1786439619827,5,Rx,0.000000,0.000000,-0.020009,-0.020009,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,335.910706,-66.845123,179.611160,89.999962,50.000034,90.000076,-0.001077,0.003999,0.036280,-0.011768,-0.006579,0.020599,
feedback,0.010770,1786439619838,5,Rx,0.000000,0.000000,-0.004229,-0.004229,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,335.911011,-66.845009,179.611282,89.999878,49.999992,89.999962,0.057171,0.017076,-0.005617,0.008832,-0.006579,0.000000,
command,0.000010,,,Rx,-5.000000,-75.000000,,,,11.738,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,,,,,,,,,,,,,"0,{1457},RelMovLTool(0.000000,0.000000,0.000000,-75.000000,0.000000,0.000000,a=30,v=32,cp=0);"
feedback,0.019660,1786439619846,7,Rx,-5.000000,-75.000000,-0.006291,4.993709,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,335.910675,-66.845108,179.610733,90.000084,50.000031,90.000114,-0.043481,0.008105,-0.046733,-0.001965,0.006579,0.013733,
feedback,0.027580,1786439619851,7,Rx,-5.000000,-75.000000,0.017947,5.017947,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,335.910034,-66.845451,179.610474,90.000206,50.000000,90.000183,-0.158988,-0.085351,-0.061673,0.007837,0.019738,-0.006866,
feedback,0.035225,1786439619859,7,Rx,-5.000000,-75.000000,-0.018001,4.981999,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.911072,-66.844604,179.611908,-89.999245,80.000053,-89.999146,0.013869,0.071733,0.095526,0.003930,-0.013158,0.020599,
feedback,0.044028,1786439619868,7,Rx,-5.000000,-75.000000,0.009047,5.009047,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.910614,-66.844925,179.611267,-89.999847,79.999992,-89.999794,0.065271,0.024283,0.079804,0.003930,-0.013158,-0.006866,
feedback,0.051709,1786439619876,7,Rx,-5.000000,-75.000000,-0.005527,4.994473,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.911133,-66.844406,179.611374,-89.999695,80.000000,-89.999535,0.179880,0.126106,0.313349,0.013756,-0.046055,0.013733,
feedback,0.060075,1786439619884,7,Rx,-5.000000,-75.000000,0.010190,5.010190,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.910553,-66.845139,179.611374,-89.999847,80.000046,-89.999825,-0.065979,-0.042238,0.174732,0.026495,-0.019738,-0.006866,
feedback,0.068083,1786439619893,7,Rx,-5.000000,-75.000000,-0.020194,4.979806,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.910461,-66.845093,179.610992,-90.000153,79.999977,-90.000069,0.128389,0.128470,0.255132,0.011791,-0.039475,0.027466,
feedback,0.076604,1786439619901,7,Rx,-5.000000,-75.000000,-0.134193,4.865807,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.909698,-66.842949,179.610306,-90.001213,79.999947,-90.000290,-0.259658,0.268570,-0.071228,-0.002959,0.032896,0.130463,
feedback,0.085288,1786439619910,7,Rx,-5.000000,-75.000000,-1.034700,3.965300,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.909515,-66.819046,179.609512,-90.003487,79.999832,-89.994095,-0.094948,2.904710,-0.035383,-0.018644,0.039478,1.043701,
feedback,0.092949,1786439619918,7,Rx,-5.000000,-75.000000,-1.170224,3.829776,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.906830,-66.798485,179.606735,-90.009399,79.999527,-89.990746,-0.417344,2.372151,-0.460748,-0.047112,0.157917,1.160431,
feedback,0.101072,1786439619927,7,Rx,-5.000000,-75.000000,-1.326993,3.673007,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.904602,-66.783600,179.605179,-90.015762,79.999306,-89.986877,-0.515719,1.636837,-0.455070,-0.040200,0.204003,1.311492,
feedback,0.109210,1786439619935,7,Rx,-5.000000,-75.000000,-1.488621,3.511379,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.899017,-66.776329,179.598633,-90.031525,79.998489,-89.991386,-0.741976,0.850584,-0.935032,-0.103850,0.394861,1.441954,
feedback,0.117155,1786439619944,7,Rx,-5.000000,-75.000000,-1.425584,3.574416,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.894653,-66.779137,179.591858,-90.050171,79.997581,-89.998787,-0.556596,-0.657491,-0.896199,-0.118327,0.421249,1.373290,
feedback,0.126577,1786439619952,7,Rx,-5.000000,-75.000000,-1.663514,3.336486,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.889191,-66.788322,179.584747,-90.071243,79.996635,-90.007263,-0.774004,-1.157338,-0.895903,-0.124816,0.467432,1.606747,
feedback,0.133482,1786439619960,7,Rx,-5.000000,-75.000000,-1.858393,3.141607,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.884308,-66.795227,179.578506,-90.091858,79.995628,-90.013618,-0.377477,-0.471666,-0.677017,-0.117597,0.421469,1.812742,
feedback,0.142128,1786439619969,7,Rx,-5.000000,-75.000000,-2.090805,2.909195,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.879608,-66.798012,179.571091,-90.115364,79.994614,-90.021240,-0.464458,-0.021378,-0.927398,-0.137706,0.513751,2.032466,
feedback,0.151055,1786439619973,7,Rx,-5.000000,-75.000000,-2.349022,2.650978,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.877197,-66.797226,179.567261,-90.128250,79.993980,-90.024788,-0.607702,0.196927,-0.958469,-0.157910,0.559920,2.286526,
feedback,0.158178,1786439619981,7,Rx,-5.000000,-75.000000,-2.760607,2.239393,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.873962,-66.797829,179.559708,-90.156006,79.992752,-90.031410,-0.365442,-0.229942,-1.039861,-0.178500,0.632599,2.691647,
feedback,0.166342,1786439619990,7,Rx,-5.000000,-75.000000,-3.559859,1.440141,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.872223,-66.798775,179.549667,-90.203194,79.990906,-90.039948,0.122071,0.424200,-0.642420,-0.142218,0.679376,3.494991,
feedback,0.174340,1786439619998,7,Rx,-5.000000,-75.000000,-3.991864,1.008136,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.872070,-66.793915,179.542618,-90.239174,79.989914,-90.044350,0.124810,0.409314,-0.848269,-0.098287,0.792039,3.913783,
feedback,0.183215,1786439620007,7,Rx,-5.000000,-75.000000,-4.286464,0.713536,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.869690,-66.797997,179.534393,-90.280045,79.989426,-90.051666,-0.437595,-0.655319,-1.166984,-0.041138,0.931328,4.188342,
feedback,0.190638,1786439620015,7,Rx,-5.000000,-75.000000,-4.394746,0.605254,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.866669,-66.808662,179.526398,-90.323822,79.988808,-90.060799,-0.267884,-1.443582,-0.842736,-0.059808,0.931935,4.298194,
feedback,0.198799,1786439620024,7,Rx,-5.000000,-75.000000,-4.647664,0.352336,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.862793,-66.823921,179.517075,-90.373535,79.987785,-90.073723,-0.567822,-2.373516,-0.998372,-0.130410,1.064362,4.531660,
feedback,0.206894,1786439620032,7,Rx,-5.000000,-75.000000,-4.971443,0.028557,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.857300,-66.844292,179.507736,-90.425415,79.986954,-90.086479,-0.708196,-2.739011,-1.137841,-0.100711,1.138076,4.847425,
feedback,0.215147,1786439620040,7,Rx,-5.000000,-75.000000,-5.285950,-0.285950,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.851959,-66.865440,179.499557,-90.477188,79.986122,-90.097412,-0.613800,-2.056508,-0.958512,-0.105801,1.119199,5.170131,
feedback,0.223407,1786439620049,7,Rx,-5.000000,-75.000000,-6.129414,-1.129414,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.844666,-66.869110,179.489502,-90.533264,79.985374,-90.106720,-1.050956,0.055721,-1.254569,-0.077687,1.226377,6.007710,
feedback,0.232092,1786439620057,7,Rx,-5.000000,-75.000000,-6.455988,-1.455988,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.841797,-66.860771,179.485611,-90.583794,79.985130,-90.105919,-0.339017,0.923826,-0.380037,-0.018335,1.082655,6.364698,
feedback,0.240369,1786439620065,7,Rx,-5.000000,-75.000000,-6.415566,-1.415566,,,335.910980,-66.844933,179.611145,89.999916,50.000027,90.000046,435.838928,-66.858078,179.482422,-90.635933,79.985306,-90.105736,-0.194746,-0.311956,-0.117584,0.067104,1.084521,6.323293,
