event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.005811,1786440538526,5,Rx,0.000000,0.000000,0.019947,0.019947,,,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,485.436157,-53.611206,185.236877,-159.524704,73.299355,-159.232605,-0.156267,-0.079391,-0.176233,-0.018914,0.037401,-0.019499,
feedback,0.013639,1786440538534,7,Rx,0.000000,0.000000,0.000599,0.000599,,,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,485.436462,-53.611027,185.237320,-159.524796,73.299446,-159.232681,0.001018,0.034058,0.049821,0.015219,-0.013845,-0.003422,
command,0.000009,,,Rx,5.000000,15.000000,,,,12.770,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,,,,,,,,,,,,,"0,{1486},RelMovLTool(0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,a=30,v=23,cp=0);"
feedback,0.021829,1786440538543,7,Rx,5.000000,15.000000,0.000311,-4.999689,,,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,485.436798,-53.611427,185.237793,-159.524612,73.299492,-159.232605,0.056446,0.016444,0.093537,-0.009384,-0.013062,0.003697,
feedback,0.030152,1786440538547,7,Rx,5.000000,15.000000,0.020438,-4.979562,,,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,485.436951,-53.611652,185.237549,-159.524551,73.299461,-159.232620,0.038391,-0.056443,-0.063369,-0.007463,0.004978,-0.019774,
feedback,0.038121,1786440538555,7,Rx,5.000000,15.000000,-0.013705,-5.013705,,,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,485.436432,-53.611538,185.237122,-159.524643,73.299408,-159.232620,0.061949,0.029371,0.050961,0.022609,-0.011692,0.009210,
feedback,0.046345,1786440538564,7,Rx,5.000000,15.000000,0.012951,-4.987049,,,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,485.436401,-53.612083,185.236938,-159.524567,73.299385,-159.232727,-0.175249,-0.096140,-0.185733,-0.013298,0.031885,-0.013183,
feedback,0.054589,1786440538572,7,Rx,5.000000,15.000000,0.007822,-4.992178,,,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,485.436920,-53.611927,185.237762,-159.524368,73.299507,-159.232513,0.244912,0.015046,0.299525,0.008752,-0.052678,-0.005018,
feedback,0.063021,1786440538581,7,Rx,5.000000,15.000000,0.007511,-4.992489,,,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,485.437195,-53.611946,185.237778,-159.524506,73.299553,-159.232681,0.170174,-0.006727,0.145941,0.031361,-0.039738,-0.012412,
feedback,0.070953,1786440538589,7,Rx,5.000000,15.000000,0.068933,-4.931067,,,485.436584,-53.610901,185.237213,-159.524780,73.299431,-159.232544,485.436462,-53.613369,185.237274,-159.524277,73.299423,-159.232880,-0.078157,-0.214432,0.048457,-0.007098,-0.006043,-0.069335,
