event,pc_time_s,controller_timestamp,robot_mode,axis,target_speed_deg_s,target_delta_deg,selected_actual_deg_s,speed_error_deg_s,command_interval_ms,command_latency_ms,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,response
feedback,0.001806,1786441557492,5,Rx,0.000000,0.000000,-0.024511,-0.024511,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.910675,-66.844566,179.610641,-90.000237,76.999969,-90.000038,-0.057350,0.050461,-0.153741,-0.005895,0.019738,0.020599,
feedback,0.011702,1786441557501,5,Rx,0.000000,0.000000,0.019301,0.019301,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.911163,-66.845192,179.611938,-89.999298,77.000008,-89.999260,0.053941,-0.110902,0.149155,0.014727,-0.026317,-0.013733,
command,0.000012,,,Rx,-5.000000,-25.000000,,,,12.636,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,,,,,,,,,,,,,"0,{1499},RelMovLTool(0.000000,0.000000,0.000000,-25.000000,0.000000,0.000000,a=30,v=56,cp=0);"
feedback,0.020536,1786441557509,7,Rx,-5.000000,-25.000000,0.015631,5.015631,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.910492,-66.844864,179.610809,-90.000237,77.000000,-90.000145,-0.064194,-0.086765,-0.127566,0.000971,0.019738,-0.020599,
feedback,0.026134,1786441557513,7,Rx,-5.000000,-25.000000,0.040913,5.040913,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.910522,-66.845055,179.611191,-90.000000,76.999985,-89.999947,-0.144232,-0.255428,-0.107258,-0.007861,0.026317,-0.048065,
feedback,0.034720,1786441557522,7,Rx,-5.000000,-25.000000,-0.020842,4.979158,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.911072,-66.844429,179.611618,-89.999535,77.000015,-89.999382,0.136221,0.158127,0.107258,0.007861,-0.026317,0.027466,
feedback,0.042517,1786441557530,7,Rx,-5.000000,-25.000000,-0.045353,4.954647,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.911011,-66.844063,179.611633,-89.999649,77.000008,-89.999413,0.038977,0.278624,0.047763,0.001965,-0.006579,0.048065,
feedback,0.051295,1786441557538,7,Rx,-5.000000,-25.000000,-0.013381,4.986619,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.910950,-66.844635,179.611145,-89.999886,76.999992,-89.999779,0.067424,0.147152,-0.015722,0.006866,0.000000,0.013733,
feedback,0.059524,1786441557547,7,Rx,-5.000000,-25.000000,0.025282,5.025282,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.911255,-66.844742,179.611313,-89.999763,77.000053,-89.999687,0.064992,-0.098026,-0.053032,-0.001965,0.006579,-0.027466,
feedback,0.067246,1786441557555,7,Rx,-5.000000,-25.000000,-0.002250,4.997750,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.910614,-66.844475,179.611267,-89.999886,77.000023,-89.999695,0.000279,0.077248,0.132835,0.019628,-0.019738,0.006866,
feedback,0.075309,1786441557564,7,Rx,-5.000000,-25.000000,0.018591,5.018591,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.910461,-66.845551,179.611221,-90.000000,77.000015,-89.999893,-0.113247,-0.292638,-0.005866,0.011768,0.006579,-0.020599,
feedback,0.083726,1786441557572,7,Rx,-5.000000,-25.000000,-0.526297,4.473703,,,435.910522,-66.845673,179.610641,-90.000237,77.000000,-90.000229,435.910034,-66.835770,179.610626,-90.001640,76.999901,-89.997833,0.032617,1.466653,0.066022,0.007842,0.019740,0.535583,
